"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
337, 1.445347376029740e+00, 5.027790664948091e-02, 9.981753267421402e-01, 9.078288511869894e-01, 4.175563779415501e-03, 3.644028151009740e+00, 1.292475810488438e+00, 1.019685293245663e+00, 6.755071177055357e-01, 4.526908129433549e-02
338, 9.948396183122926e-01, -1.647031129167757e-01, 1.036001866085911e+00, 9.762194847909467e-01, 4.497154626462853e-02, 3.791403885019110e+00, 1.332193754349697e+00, 1.012645455470047e+00, 7.030396580653819e-01, 1.247049690168538e-01
339, 9.475319543926720e-01, -2.682426010166398e-01, 1.025924429990527e+00, 9.821879200241959e-01, 4.753620437994371e-02, 3.758765431818571e+00, 1.315002463740357e+00, 1.009396413540023e+00, 7.155132013206300e-01, 9.032238779817359e-02
340, 5.234192195417015e-01, -3.991591962725534e-02, 9.527093974975624e-01, 8.977134110177730e-01, 7.240309639467520e-02, 3.487095848384929e+00, 1.224559431888744e+00, 1.012208502556367e+00, 7.047116935684391e-01, -9.056367590505188e-02
341, 4.622984747041672e-01, -4.717021427545189e-02, 9.415296797095069e-01, 9.124315356351008e-01, 6.551009563351765e-02, 3.452945679814499e+00, 1.203420119870618e+00, 1.006546436954071e+00, 7.263185124705477e-01, -1.328422999413030e-01
342, 5.832009479094632e-01, -3.399760697412442e-02, 9.618332616886176e-01, 8.840782319912907e-01, 7.473328552461442e-02, 3.514614731176603e+00, 1.242162764510571e+00, 1.017019493934653e+00, 6.860151217757775e-01, -5.535701066139831e-02
343, 9.709070623204459e-01, 3.178424129883058e-03, 1.033604891893550e+00, 7.980425182403422e-01, 6.528127288327024e-02, 3.739845800683515e+00, 1.371880566573324e+00, 1.045231069095751e+00, 5.682962481234036e-01, 2.040785934641094e-01
344, 8.876736757486743e-01, -1.779125618572043e-01, 1.027958905480684e+00, 9.869663700977107e-01, 6.055874433652043e-02, 3.767183398675261e+00, 1.316638132749197e+00, 1.008651731126499e+00, 7.183452757871278e-01, 9.359372581585390e-02
345, 8.391484734905333e-01, -2.723054891140915e-01, 1.016467378186884e+00, 9.863024900190070e-01, 5.772369441650576e-02, 3.727899639294146e+00, 1.299097690681740e+00, 1.006465582040329e+00, 7.266428240448988e-01, 5.851284168093951e-02
346, 7.461004897035337e-01, -2.001185530027287e-02, 9.887908649337698e-01, 8.623721127536796e-01, 7.956088725932123e-02, 3.601286414523464e+00, 1.288810980706590e+00, 1.026444198970650e+00, 6.483720613856760e-01, 3.793942173063947e-02
347, 7.854088635474410e-01, -1.293463859801341e-02, 9.930368464480350e-01, 8.458551853731060e-01, 7.957409888954098e-02, 3.611763193639213e+00, 1.299332417542490e+00, 1.030399106009664e+00, 6.321243419508581e-01, 5.898229540244104e-02
348, 8.797197143090306e-01, -3.515920878392618e-01, 1.016185897894148e+00, 9.836277467622178e-01, 4.978482921263378e-02, 3.726087324875595e+00, 1.299524570845591e+00, 1.007075183449853e+00, 7.243416931281286e-01, 5.936660200864186e-02
349, 7.735109746030687e-01, -3.627995672942164e-01, 1.009227695226919e+00, 9.917897588985153e-01, 5.427669928996331e-02, 3.704796043638347e+00, 1.286403987835973e+00, 1.003780559344492e+00, 7.367526440609462e-01, 3.312543598940731e-02
350, 7.294574899450642e-01, -2.422760270259108e-01, 1.006757523554952e+00, 9.963441995617700e-01, 6.391260434606828e-02, 3.697852202929403e+00, 1.281121683564985e+00, 1.002111533515009e+00, 7.429839660425541e-01, 2.256082744743049e-02
351, 6.578844715464428e-01, -3.518272630767313e-01, 9.988546082139032e-01, 9.982901274378859e-01, 5.522629121665334e-02, 3.671467158582883e+00, 1.268430982174521e+00, 1.000034830142692e+00, 7.507092056387042e-01, -2.820575333497555e-03
