"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
192, 5.887615421182162e-01, 6.916094978191102e-03, -6.459168903419884e-05, 1.272547436647257e-02, 7.414925312106014e+04, 8.639585984367150e+03, 3.678265696502792e+04, 9.850569476932783e+04
193, 5.684052132177062e-01, 5.721124610699631e-03, -2.369372756432515e-05, 1.213276398597260e-02, 9.450942830516974e+04, 1.180561165171431e+04, 3.967815524793513e+04, 1.146182590365311e+05
194, 5.775198497809690e-01, 2.398472269050228e-02, -5.556184468581960e-04, 1.239029566754518e-02, -3.456656437501269e+04, 9.531255184949961e+03, 3.750232572393899e+04, 8.700755960697145e+04
195, 5.571517167784684e-01, 2.232509760011300e-02, -4.983320495517746e-04, 1.179947097380844e-02, -1.921806910688586e+04, 1.328848007681698e+04, 4.218800168692893e+04, 9.042115728731726e+04
196, 5.979434802714312e-01, 2.520096263523507e-02, -6.013080220084904e-04, 1.298672581493678e-02, -6.113618402895652e+04, 1.199990747103246e+04, 3.660939147750795e+04, 1.034885407052804e+05
197, 7.026726080514140e-01, 3.308542526992195e-02, -8.943540057779364e-04, 1.610658236935361e-02, -1.115121580963524e+05, 6.437132611262479e+03, 2.680005029396607e+04, 1.295569602972603e+05
198, 5.593112273895584e-01, -1.249963127585487e-02, 5.040051566786412e-04, 1.187781475708143e-02, 2.294383078943362e+05, 9.105089274107555e+03, 3.749676247619568e+04, 2.327461192207819e+05
199, 5.187648784930818e-01, -1.486128041732897e-02, 5.739126749533568e-04, 1.071262525851690e-02, 2.711352023719684e+05, 1.210056114674970e+04, 4.586494038413031e+04, 2.747968638475284e+05
200, 5.076921547559540e-01, 2.218801406125352e-03, 9.153582912850103e-05, 1.038865412943587e-02, 1.396606696964546e+05, 2.016511786773577e+04, 5.662498958319356e+04, 1.646351866644465e+05
201, 4.873986128046545e-01, 1.181380042102880e-03, 1.246333376343807e-04, 9.813958288074220e-03, 1.581638504769422e+05, 2.222423145909549e+04, 6.585204231035351e+04, 1.892763744488352e+05
202, 4.966195398807023e-01, 1.934524399983409e-02, -3.871894665127112e-04, 1.006746109300209e-02, -1.430222771288820e+03, 3.068581986966143e+04, 6.276780176593058e+04, 1.295786554530644e+05
203, 4.763432282635650e-01, 1.825409445344848e-02, -3.485081493270990e-04, 9.495688481928737e-03, 7.606944651757232e+03, 3.165837013809065e+04, 7.355910334821830e+04, 1.490712507812962e+05
204, 4.860579916766217e-01, 3.670967178919289e-02, -8.680415907065038e-04, 9.763569064126293e-03, -1.512138509986271e+05, 4.028668426091103e+04, 6.105414926985891e+04, 2.271186728936096e+05
205, 5.169177959553387e-01, 1.994416739579059e-02, -4.126091288747553e-04, 1.064432730622778e-02, -7.005015696843134e+03, 2.531661519877603e+04, 5.320072294757840e+04, 1.112023179269777e+05
206, 4.659124016534861e-01, 3.584604646426498e-02, -8.313592342920118e-04, 9.197783150914707e-03, -1.539677618426199e+05, 4.120124336275844e+04, 7.028431368160727e+04, 2.405212664020278e+05
207, 5.073803465083232e-01, 3.694918486074806e-02, -8.881707767418810e-04, 1.036723760238418e-02, -1.451625752327934e+05, 3.570932408736749e+04, 5.211692201150570e+04, 2.087566482857394e+05
208, 4.255042765684639e-01, 3.276162929600352e-02, -7.223651159799495e-04, 8.078224191460863e-03, -1.280955181103679e+05, 3.647385853210129e+04, 8.976767528766587e+04, 2.435488079106489e+05
209, 4.782031518369652e-01, -1.692781207879532e-02, 6.312180875890084e-04, 9.563723136458379e-03, 3.270398716544159e+05, 1.460274750281219e+04, 5.817712889022617e+04, 3.333995648643899e+05
210, 4.377615374937120e-01, -1.892006914163759e-02, 6.810512296394757e-04, 8.436988550680459e-03, 4.025247794834153e+05, 1.662541105966612e+04, 7.090687505873242e+04, 4.111319280623037e+05
211, 7.438008627969315e-01, 2.909148469479517e-02, -7.982088280061509e-04, 1.736057247375548e-02, -9.262353906481822e+04, 5.250513045920698e+03, 2.490318363300308e+04, 1.098180508696632e+05
212, 3.771599118606886e-01, -2.142633809936826e-02, 7.299477299675182e-04, 6.790367689086328e-03, 5.508413820272511e+05, 1.944677496437802e+04, 9.149975938138540e+04, 5.620222880659726e+05
213, 6.218950466927666e-01, 4.341496251921977e-02, -1.149524973089740e-03, 1.368558182378594e-02, -1.783185379457152e+05, 1.043856179411036e+04, 3.074347277774811e+04, 1.985192362869025e+05
