CFL,Total_Iter,CL,CD
777.5,2435,0.4506039793,0.01664996625
779.0,2435,0.4506039793,0.01664996625
780.5,2435,0.4506039793,0.01664996625
782.0,2435,0.4506039793,0.01664996625
783.5,2435,0.4506039793,0.01664996625
785.0,2435,0.4506039793,0.01664996625
786.5,2435,0.4506039793,0.01664996625
788.0,2435,0.4506039793,0.01664996625
789.5,2435,0.4506039793,0.01664996625
791.0,2435,0.4506039793,0.01664996625
792.5,2435,0.4506039793,0.01664996625
794.0,2435,0.4506039793,0.01664996625
795.5,2435,0.4506039793,0.01664996625
797.0,2435,0.4506039793,0.01664996625
798.5,2435,0.4506039793,0.01664996625
800.0,2435,0.4506039793,0.01664996625
801.5,2435,0.4506039793,0.01664996625
803.0,2435,0.4506039793,0.01664996625
804.5,2435,0.4506039793,0.01664996625
806.0,2435,0.4506039793,0.01664996625
807.5,2435,0.4506039793,0.01664996625
809.0,2435,0.4506039793,0.01664996625
810.5,2435,0.4506039793,0.01664996625
812.0,2435,0.4506039793,0.01664996625
813.5,2435,0.4506039793,0.01664996625
815.0,2435,0.4506039793,0.01664996625
816.5,2435,0.4506039793,0.01664996625
818.0,2435,0.4506039793,0.01664996625
819.5,2435,0.4506039793,0.01664996625
821.0,2435,0.4506039793,0.01664996625
822.5,2435,0.4506039793,0.01664996625
824.0,2435,0.4506039793,0.01664996625
825.5,2434,0.4506039793,0.01664996625
827.0,2434,0.4506039793,0.01664996625
828.5,2434,0.4506039793,0.01664996625
830.0,2434,0.4506039793,0.01664996625
831.5,2434,0.4506039793,0.01664996625
833.0,2434,0.4506039793,0.01664996625
834.5,2434,0.4506039793,0.01664996625
836.0,2434,0.4506039793,0.01664996625
837.5,2434,0.4506039793,0.01664996625
839.0,2434,0.4506039793,0.01664996625
840.5,2434,0.4506039793,0.01664996625
842.0,2434,0.4506039793,0.01664996625
843.5,2434,0.4506039793,0.01664996625
845.0,2434,0.4506039793,0.01664996625
846.5,2433,0.4506039793,0.01664996625
848.0,2434,0.4506039793,0.01664996625
849.5,2434,0.4506039793,0.01664996625
851.0,2434,0.4506039793,0.01664996625
852.5,2433,0.4506039793,0.01664996625
854.0,2434,0.4506039793,0.01664996625
855.5,2434,0.4506039793,0.01664996625
857.0,2433,0.4506039793,0.01664996625
858.5,2433,0.4506039793,0.01664996625
860.0,2433,0.4506039793,0.01664996625
861.5,2434,0.4506039793,0.01664996625
863.0,2434,0.4506039793,0.01664996625
864.5,2434,0.4506039793,0.01664996625
866.0,2434,0.4506039793,0.01664996625
867.5,2434,0.4506039793,0.01664996625
869.0,2434,0.4506039793,0.01664996625
870.5,2434,0.4506039793,0.01664996625
872.0,2434,0.4506039793,0.01664996625
873.5,2434,0.4506039793,0.01664996625
875.0,2434,0.4506039793,0.01664996625
876.5,2434,0.4506039793,0.01664996625
878.0,2434,0.4506039793,0.01664996625
879.5,2434,0.4506039793,0.01664996625
881.0,2434,0.4506039793,0.01664996625
882.5,2434,0.4506039793,0.01664996625
884.0,2434,0.4506039793,0.01664996625
885.5,2433,0.4506039793,0.01664996625
887.0,2433,0.4506039793,0.01664996625
888.5,2433,0.4506039793,0.01664996625
890.0,2432,0.4506039793,0.01664996625
891.5,2432,0.4506039793,0.01664996625
893.0,2431,0.4506039793,0.01664996625
894.5,2431,0.4506039793,0.01664996625
896.0,2431,0.4506039793,0.01664996625
897.5,2431,0.4506039793,0.01664996625
899.0,2431,0.4506039793,0.01664996625
900.5,2430,0.4506039793,0.01664996625
902.0,2430,0.4506039793,0.01664996625
903.5,2430,0.4506039793,0.01664996625
905.0,2430,0.4506039793,0.01664996625
906.5,2430,0.4506039793,0.01664996625
908.0,2430,0.4506039793,0.01664996625
909.5,2430,0.4506039793,0.01664996625
911.0,2430,0.4506039793,0.01664996625
912.5,2430,0.4506039793,0.01664996625
914.0,2430,0.4506039793,0.01664996625
915.5,2430,0.4506039793,0.01664996625
917.0,2430,0.4506039793,0.01664996625
918.5,2430,0.4506039793,0.01664996625
920.0,2430,0.4506039793,0.01664996625
921.5,2430,0.4506039793,0.01664996625
923.0,2430,0.4506039793,0.01664996625
924.5,2430,0.4506039793,0.01664996625
926.0,2430,0.4506039793,0.01664996625
927.5,2430,0.4506039793,0.01664996625
929.0,2430,0.4506039793,0.01664996625
930.5,2430,0.4506039793,0.01664996625
932.0,2430,0.4506039793,0.01664996625
933.5,2430,0.4506039793,0.01664996625
935.0,2430,0.4506039793,0.01664996625
936.5,2430,0.4506039793,0.01664996625
938.0,2429,0.4506039793,0.01664996625
939.5,2430,0.4506039793,0.01664996625
941.0,2430,0.4506039793,0.01664996625
942.5,2429,0.4506039793,0.01664996625
944.0,2429,0.4506039793,0.01664996625
945.5,2429,0.4506039793,0.01664996625
947.0,2429,0.4506039793,0.01664996625
948.5,2429,0.4506039793,0.01664996625
950.0,2430,0.4506039793,0.01664996625
951.5,2430,0.4506039793,0.01664996625
953.0,2430,0.4506039793,0.01664996625
954.5,2430,0.4506039793,0.01664996625
956.0,2430,0.4506039793,0.01664996625
957.5,2430,0.4506039793,0.01664996625
959.0,2430,0.4506039793,0.01664996625
960.5,2430,0.4506039793,0.01664996625
962.0,2429,0.4506039793,0.01664996625
963.5,2429,0.4506039793,0.01664996625
965.0,2429,0.4506039793,0.01664996625
966.5,2428,0.4506039793,0.01664996625
968.0,2429,0.4506039793,0.01664996625
969.5,2428,0.4506039793,0.01664996625
971.0,2428,0.4506039793,0.01664996625
972.5,2428,0.4506039793,0.01664996625
974.0,2428,0.4506039793,0.01664996625
975.5,2428,0.4506039793,0.01664996625
977.0,2428,0.4506039793,0.01664996625
978.5,2428,0.4506039793,0.01664996625
980.0,2428,0.4506039793,0.01664996625
981.5,2428,0.4506039793,0.01664996625
983.0,2428,0.4506039793,0.01664996625
984.5,2428,0.4506039793,0.01664996625
986.0,2428,0.4506039793,0.01664996625
987.5,2428,0.4506039793,0.01664996625
989.0,2428,0.4506039793,0.01664996625
990.5,2427,0.4506039793,0.01664996625
992.0,2427,0.4506039793,0.01664996625
