"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Ux_adj]"  ,   "rms[Uy_adj]"  ,   "rms[Uz_adj]"  
          0,          37,          22,      -1.547046134,      -1.278047786,      -1.349012402
          0,          37,          23,      -1.253325809,      -1.058989118,      -1.122187008
          0,          37,          24,       -1.02466075,     -0.8468594706,     -0.9217766308
          0,          37,          25,      -1.194614324,      -1.089045823,      -1.044532546
          0,          37,          26,      -1.560115129,      -1.449130229,      -1.402008571
          0,          37,          27,      -1.529708829,      -1.428276506,      -1.376291045
          0,          37,          28,        -1.1842751,      -1.081361222,      -1.067712977
          0,          37,          29,      -1.121618961,     -0.9070598105,      -1.002436161
          0,          37,          30,      -1.242587459,     -0.9871832547,      -1.150944071
          0,          37,          31,      -1.271154361,      -1.010748162,      -1.157247981
          0,          37,          32,      -1.407775142,      -1.208115413,      -1.335234313
          0,          37,          33,      -1.476601102,      -1.244557189,      -1.251200109
          0,          37,          34,      -1.187681557,     -0.9782583301,      -1.063988461
          0,          37,          35,      -1.126674039,     -0.9136212574,      -1.039386571
          0,          37,          36,      -1.033258132,     -0.8752523773,     -0.9392626926
          0,          37,          37,       -1.01997047,     -0.8531518855,     -0.8897670592
          0,          37,          38,      -1.245126558,      -1.019014063,      -1.024581922
          0,          37,          39,      -1.274069908,     -0.9925537254,     -0.9829453175
          0,          37,          40,      -1.465688442,      -1.384668344,      -1.320426176
          0,          37,          41,      -1.291237742,     -0.9643044033,      -1.000301648
          0,          37,          42,      -1.244619879,     -0.8254675047,     -0.9377273172
          0,          37,          43,      -1.571792266,      -1.205396012,      -1.352926875
          0,          37,          44,      -1.309069642,      -1.141610238,      -1.046735653
          0,          37,          45,       -1.20884847,        -1.0340158,       -0.98900612
          0,          37,          46,      -1.352141624,      -1.133670891,       -1.14599863
          0,          37,          47,      -1.356073688,      -1.090801549,      -1.126189433
          0,          37,          48,      -1.452557095,      -1.198692199,      -1.222553143
          0,          37,          49,      -1.346910211,      -1.118154957,       -1.13556213
          0,          38,           0,      -1.162089972,      -1.005375174,      -1.062184657
          0,          38,           1,      -1.234388688,       -1.01319138,      -1.119856201
          0,          38,           2,      -1.235486925,      -1.101250101,      -1.135775193
          0,          38,           3,      -1.221892752,       -1.06858524,      -1.078657317
          0,          38,           4,      -1.367659929,      -1.242855536,      -1.192059561
          0,          38,           5,      -1.234073583,       -1.18098909,      -1.068300483
          0,          38,           6,      -1.044331598,     -0.8045446789,     -0.8431465069
          0,          38,           7,      -1.042859938,     -0.6724022342,     -0.8120457889
          0,          38,           8,      -1.071527427,     -0.8405866424,     -0.8865212388
          0,          38,           9,      -1.096728713,      -0.927761134,     -0.9133755714
          0,          38,          10,      -1.474903456,      -1.055282856,      -1.170608782
          0,          38,          11,      -1.479075041,      -1.129897054,      -1.218741541
          0,          38,          12,       -1.55879839,      -1.496787465,      -1.381885415
          0,          38,          13,      -1.304872082,      -0.982598741,     -0.9918427227
          0,          38,          14,      -1.127302092,      -0.917222143,     -0.9303423463
          0,          38,          15,      -1.206943493,      -1.154143776,      -1.130939893
          0,          38,          16,      -1.514195124,      -1.345780356,      -1.321612659
          0,          38,          17,      -1.588592544,      -1.421101979,      -1.326157068
          0,          38,          18,       -1.53823988,      -1.416578079,      -1.325363874
          0,          38,          19,      -1.574639856,      -1.487346582,      -1.387482174
          0,          38,          20,      -1.232218868,     -0.9927605312,      -1.052134715
          0,          38,          21,       -1.09991593,     -0.8203119908,     -0.9681086722
          0,          38,          22,     -0.9891027856,     -0.7635604358,     -0.8234648013
          0,          38,          23,     -0.9863838665,     -0.7653064331,     -0.8001137676
          0,          38,          24,      -1.388611997,      -1.080411446,      -1.161320978
          0,          38,          25,      -1.561138182,      -1.323970532,      -1.355821363
          0,          38,          26,      -1.484410399,      -1.252448189,      -1.265518478
          0,          38,          27,      -1.199676196,      -1.016240609,     -0.9985014761
          0,          38,          28,      -1.185710144,     -0.9714937692,     -0.9886722162
          0,          38,          29,      -1.120300069,     -0.7928655469,     -0.8767151363
          0,          38,          30,      -1.118908893,     -0.8397005097,     -0.8820153676
          0,          38,          31,      -1.541709033,      -1.225874006,      -1.306709951
          0,          38,          32,      -1.659197735,      -1.530742587,      -1.486140621
          0,          38,          33,      -1.416097005,      -1.228478606,      -1.196936268
          0,          38,          34,      -1.429663694,      -1.145042176,      -1.253211677
          0,          38,          35,      -1.543769167,       -1.45997993,      -1.402770936
          0,          38,          36,      -1.604458443,      -1.228903783,      -1.242682653
          0,          38,          37,      -1.508297991,      -1.146458096,      -1.236242018
          0,          38,          38,      -1.655497665,      -1.507553343,      -1.527201584
          0,          38,          39,      -1.772561465,      -1.735896734,       -1.59219426
          0,          38,          40,      -1.407347213,      -1.104328619,      -1.216893822
          0,          38,          41,      -1.353850843,      -1.044838857,      -1.145486358
          0,          38,          42,      -1.564559829,      -1.387408458,      -1.225330812
          0,          38,          43,        -1.5872663,      -1.362497583,      -1.428111033
          0,          38,          44,      -1.304396746,      -1.114872278,      -1.095074279
          0,          38,          45,      -1.297987428,      -1.083423992,      -1.069775085
          0,          38,          46,      -1.385699432,       -1.17014293,      -1.160102257
          0,          38,          47,      -1.350157474,       -1.15937117,       -1.21877924
          0,          38,          48,      -1.299771998,      -1.114956424,      -1.069571514
          0,          38,          49,      -1.255375314,      -1.024245577,      -1.038650402
          0,          39,           0,     -0.9810406671,     -0.9209481367,     -0.8666800117
          0,          39,           1,     -0.9525234601,     -0.7717917244,     -0.8247186069
          0,          39,           2,      -1.187649589,     -0.8930120141,     -0.9961145462
          0,          39,           3,      -1.098662287,       -0.89307046,     -0.9570376548
          0,          39,           4,      -1.232921052,     -0.9732544806,      -1.049055323
          0,          39,           5,      -1.519467453,      -1.229169063,      -1.365468155
          0,          39,           6,      -1.235514403,      -1.146394185,      -1.051067944
          0,          39,           7,      -1.201586874,      -1.059555365,      -1.021194491
          0,          39,           8,      -1.347093941,      -1.123515115,      -1.117664704
          0,          39,           9,      -1.449700525,      -1.169398469,       -1.23469479
          0,          39,          10,       -1.66659586,      -1.530835762,      -1.449992519
          0,          39,          11,      -1.497442566,      -1.325584539,      -1.330811631
          0,          39,          12,      -1.382925902,      -1.212423036,      -1.204847329
          0,          39,          13,      -1.368637809,      -1.261087672,      -1.212122192
          0,          39,          14,      -1.007403996,     -0.8464535219,     -0.8002990609
          0,          39,          15,      -0.956666163,     -0.7837958361,     -0.7765988025
          0,          39,          16,      -1.319197416,      -1.225304459,      -1.154406224
          0,          39,          17,      -1.344024766,      -1.202619812,      -1.165200749
          0,          39,          18,      -1.483123521,      -1.345980492,      -1.269975897
          0,          39,          19,      -1.051369332,     -0.7337899806,     -0.8217487946
          0,          39,          20,     -0.9859424387,     -0.6518492202,      -0.778818248
          0,          39,          21,      -1.250970467,     -0.9375034042,      -1.086774814
          0,          39,          22,      -1.273392719,     -0.9549221369,      -1.109998525
          0,          39,          23,      -1.143556737,     -0.8907440599,     -0.9840418169
          0,          39,          24,      -1.171822968,     -0.9176989555,     -0.9603958046
          0,          39,          25,      -1.321706066,      -1.134245643,      -1.132318984
          0,          39,          26,      -1.216753308,      -1.021705454,      -1.052804645
          0,          39,          27,      -1.382849578,       -1.14456755,      -1.198906161
          0,          39,          28,      -1.340373246,      -1.100291454,      -1.121900394
          0,          39,          29,       -1.61792038,      -1.304945129,      -1.457228225
          0,          39,          30,      -1.546343561,       -1.37661849,      -1.265714986
          0,          39,          31,      -1.305409961,     -0.9129514384,     -0.9837053521
          0,          39,          32,      -1.279989648,      -0.839285587,      -0.928227744
          0,          39,          33,      -1.458777744,      -1.082618979,      -1.137096863
          0,          39,          34,      -1.415677135,      -1.103176656,      -1.106881209
          0,          39,          35,      -1.431165999,      -1.107714627,      -1.161800357
          0,          39,          36,      -1.311290878,      -1.005588453,     -0.9700389576
          0,          39,          37,      -1.228101317,     -0.9204066928,     -0.9887190447
          0,          39,          38,      -1.295418574,      -1.088981525,      -1.131606915
          0,          39,          39,      -1.493125319,        -1.2761779,      -1.219094902
          0,          39,          40,      -1.534682283,      -1.489005327,      -1.281847067
          0,          39,          41,      -1.362679488,       -1.18071958,      -1.177080545
          0,          39,          42,      -1.354563755,       -1.19521377,      -1.197816645
          0,          39,          43,      -1.449880669,      -1.301172854,      -1.239350847
          0,          39,          44,     -0.9318739341,     -0.6866393789,     -0.7399194545
          0,          39,          45,     -0.9037749398,     -0.6301424719,     -0.7117724443
          0,          39,          46,      -1.402963673,      -1.019728798,      -1.172982823
          0,          39,          47,      -1.346281141,      -1.142157291,      -1.143150035
          0,          39,          48,      -1.417172723,      -1.147559453,      -1.266372634
          0,          39,          49,      -1.409441109,      -1.144250822,      -1.164136939
          0,          40,           0,      -1.517358209,      -1.174865775,      -1.309971638
          0,          40,           1,      -1.201662073,     -0.8974392668,     -0.9814434322
          0,          40,           2,      -1.097000614,     -0.7942777491,     -0.9053681659
          0,          40,           3,      -1.491947124,      -1.272653501,      -1.364449726
          0,          40,           4,      -1.686728712,       -1.43556677,      -1.445992007
          0,          40,           5,          -1.04961,     -0.7553844819,     -0.8148843486
          0,          40,           6,      -1.010411747,      -0.709785457,     -0.7956583656
          0,          40,           7,      -1.351711512,      -1.041406912,      -1.117148727
          0,          40,           8,       -1.29311082,      -0.967047234,      -1.084151823
          0,          40,           9,      -1.511495159,      -1.159588974,      -1.266712841
          0,          40,          10,      -1.605481888,      -1.426693804,      -1.371519406
          0,          40,          11,      -1.321139434,     -0.9821576043,      -1.030908415
          0,          40,          12,      -1.248274389,     -0.8601820118,     -0.9717249594
          0,          40,          13,      -1.620356002,      -1.209063795,      -1.302367872
          0,          40,          14,      -1.075805946,     -0.8150724385,     -0.8771056147
          0,          40,          15,      -1.047116834,     -0.8281230206,      -0.872456492
          0,          40,          16,      -1.359008162,      -1.104989191,      -1.179878558
          0,          40,          17,       -1.39146021,        -1.1617313,      -1.270317753
          0,          40,          18,      -1.468960803,      -1.302034827,      -1.310212331
          0,          40,          19,      -1.452555167,      -1.218824662,      -1.179962277
          0,          40,          20,      -1.411333932,      -1.239029322,      -1.220272267
          0,          40,          21,      -1.495913421,      -1.246149279,      -1.282622984
          0,          40,          22,      -1.559013093,      -1.356596815,      -1.344972999
          0,          40,          23,      -1.649782036,      -1.554660564,      -1.397610788
          0,          40,          24,      -1.253836279,      -1.121418939,      -1.082135953
          0,          40,          25,      -1.232781791,      -1.021533956,      -1.025713532
          0,          40,          26,      -1.615570717,       -1.34975011,      -1.392852834
          0,          40,          27,      -1.141212365,      -0.969955969,      -1.004691226
          0,          40,          28,      -1.114708828,     -0.8785754549,     -0.9404479464
          0,          40,          29,       -1.63939046,      -1.162619111,      -1.330688313
          0,          40,          30,      -1.525234948,      -1.312916454,      -1.311258993
          0,          40,          31,      -1.460936502,      -1.106216905,         -1.203833
          0,          40,          32,       -1.50750639,      -1.175628047,      -1.262193026
          0,          40,          33,      -1.240392143,     -0.8357054655,     -0.9442602267
          0,          40,          34,      -1.167496164,     -0.7068345094,     -0.8448760008
          0,          40,          35,      -1.141176711,     -0.8407427219,     -0.9079943779
          0,          40,          36,      -1.128552595,     -0.8899816807,     -0.9670657344
          0,          40,          37,      -1.634276389,      -1.357435986,      -1.521891016
          0,          40,          38,      -1.769884095,      -1.552846488,      -1.501996758
          0,          40,          39,      -1.830474747,      -1.637144767,      -1.593350813
          0,          40,          40,      -1.481623617,       -1.25428509,      -1.291593934
          0,          40,          41,      -1.342607286,      -1.089317288,      -1.157981863
          0,          40,          42,      -1.360777616,      -1.166403049,       -1.23901823
          0,          40,          43,      -1.424926052,      -1.254091084,       -1.30428587
          0,          40,          44,      -1.627577781,      -1.466797735,      -1.349009616
          0,          40,          45,      -1.055432356,     -0.8892503659,     -0.8900853523
          0,          40,          46,     -0.9922290925,     -0.7686675448,     -0.8029037041
          0,          40,          47,      -1.402387947,      -1.094493012,      -1.208078768
          0,          40,          48,      -1.478087153,      -1.122364882,      -1.214834206
          0,          40,          49,      -1.495265082,      -1.234836124,      -1.280617765
          0,          41,           0,      -1.571269513,      -1.400759454,      -1.385277631
          0,          41,           1,      -1.197111526,      -1.144546147,      -1.066403479
          0,          41,           2,      -1.162730982,      -1.108490484,      -1.036512383
          0,          41,           3,      -1.150894088,     -0.9647421188,     -0.9852895058
          0,          41,           4,      -1.122468485,     -0.8344705607,     -0.8769748541
          0,          41,           5,      -1.580192735,      -1.346648481,      -1.427224054
          0,          41,           6,      -1.388791991,      -1.276666635,      -1.190032337
          0,          41,           7,       -1.33626867,      -1.192071966,      -1.219149581
          0,          41,           8,      -1.476156666,      -1.336693431,      -1.264036195
          0,          41,           9,      -1.371501145,      -1.169900986,      -1.213867291
          0,          41,          10,      -1.387431926,      -1.176854046,      -1.235218706
          0,          41,          11,      -1.500441474,      -1.247165789,      -1.323747391
          0,          41,          12,      -1.290391956,      -1.064386433,      -1.086107235
          0,          41,          13,      -1.253941945,      -0.981576988,      -1.051767043
          0,          41,          14,       -1.30375886,      -1.176602177,      -1.135159771
          0,          41,          15,      -1.311271885,      -1.216223194,      -1.164410165
          0,          41,          16,       -1.53804686,      -1.529587813,      -1.409890375
          0,          41,          17,      -1.190976965,     -0.9128516553,     -0.9981938615
          0,          41,          18,      -1.081282464,     -0.7545820241,     -0.8961653383
          0,          41,          19,       -1.38280131,      -1.167958255,       -1.19938136
          0,          41,          20,      -1.382769512,      -1.291792137,      -1.226144279
          0,          41,          21,      -1.396306975,      -1.337906841,      -1.241245651
          0,          41,          22,      -1.279855888,      -1.144116221,      -1.098635715
          0,          41,          23,      -1.258799263,      -1.056252022,      -1.064367257
          0,          41,          24,      -1.237266448,      -1.127407793,      -1.067625236
          0,          41,          25,      -1.201284101,      -1.112089052,      -1.053178821
          0,          41,          26,      -1.142485467,     -0.8911240197,     -0.9925769466
          0,          41,          27,      -1.151934481,     -0.7797834562,     -0.8951439432
          0,          41,          28,      -1.343329469,     -0.8630463864,      -1.021683652
          0,          41,          29,      -1.347848892,     -0.9467838992,      -1.106472741
          0,          41,          30,      -1.334094792,      -1.018963949,      -1.056977268
          0,          41,          31,      -1.280261874,      -1.013610653,      -1.043265948
          0,          41,          32,       -1.36652004,       -1.18028984,      -1.199669919
          0,          41,          33,      -1.384027873,      -1.108167132,      -1.185993602
          0,          41,          34,       -1.50625314,      -1.303105324,       -1.32878704
          0,          41,          35,      -1.377376226,      -1.237628792,      -1.196046192
          0,          41,          36,      -1.235868188,      -1.033416656,      -1.057201969
          0,          41,          37,     -0.7973114921,     -0.7241200185,     -0.7294097808
          0,          41,          38,     -0.8116445609,     -0.6263536076,       -0.70788447
          0,          41,          39,      -1.398008202,      -1.249013996,      -1.174080615
          0,          41,          40,      -1.364092316,     -0.9863034664,      -1.092709287
          0,          41,          41,      -1.269513631,      -1.136445996,      -1.091735935
          0,          41,          42,      -1.340545465,      -1.250643867,      -1.155210615
          0,          41,          43,      -1.400984638,      -1.140641879,      -1.161314752
          0,          41,          44,      -1.321956766,      -1.039764344,      -1.083327809
          0,          41,          45,      -1.181071109,      -1.027593294,      -1.060974695
          0,          41,          46,      -1.160335124,      -1.043674114,       -1.06133424
          0,          41,          47,      -1.413935681,      -1.154651432,       -1.20657705
          0,          41,          48,      -1.392827904,      -1.147552337,       -1.16714668
          0,          41,          49,      -1.274908713,      -1.040235804,      -1.036303468
          0,          42,           0,      -1.180861559,     -0.7877497864,      -0.888946628
          0,          42,           1,      -1.361464842,     -0.9510443353,      -1.059567052
          0,          42,           2,      -1.277433819,      -0.976350232,      -1.050847379
          0,          42,           3,      -1.162325821,     -0.9457296642,     -0.9723757957
          0,          42,           4,      -1.083403165,      -0.914940451,     -0.9182052144
          0,          42,           5,      -1.068537664,     -0.9506980215,     -0.9794172437
          0,          42,           6,      -1.259750395,      -1.082348749,       -1.16145828
          0,          42,           7,      -1.370406049,      -1.160167865,      -1.267487183
          0,          42,           8,      -1.520992069,       -1.33660915,      -1.417417004
          0,          42,           9,      -1.486965794,      -1.397087027,       -1.31326033
          0,          42,          10,      -1.269383423,       -1.11279156,      -1.089834502
          0,          42,          11,      -1.280577852,      -1.028707348,      -1.103096664
          0,          42,          12,      -1.449282598,      -1.255130438,      -1.270145365
          0,          42,          13,      -1.881175101,      -1.673009707,      -1.658585722
          0,          42,          14,      -1.647121879,      -1.502134421,      -1.365391234
          0,          42,          15,      -1.651843823,      -1.496171431,      -1.475218003
          0,          42,          16,      -1.228563602,     -0.9902805068,     -0.9793244098
          0,          42,          17,      -1.085369849,     -0.8733212307,     -0.9230695395
          0,          42,          18,      -1.129363125,       -1.02541691,     -0.9119535675
          0,          42,          19,      -1.118668092,      -0.824197731,     -0.8251274335
          0,          42,          20,      -1.251890807,     -0.8795868068,     -0.9298005957
          0,          42,          21,      -1.250050415,     -0.9120360453,     -0.9904715307
          0,          42,          22,      -1.385838267,      -1.109885182,      -1.220485602
          0,          42,          23,      -1.402179823,      -1.222710196,       -1.13395534
          0,          42,          24,      -1.210721628,     -0.9509263723,     -0.9740547837
          0,          42,          25,      -1.225497502,      -0.913122458,     -0.9892711579
          0,          42,          26,      -1.152516856,     -0.7855035783,      -0.846869814
          0,          42,          27,      -1.134442463,     -0.7596770226,     -0.8262698969
          0,          42,          28,     -0.8358425508,     -0.5476262924,      -0.587531329
          0,          42,          29,     -0.8385296088,     -0.5259044216,     -0.5886807329
          0,          42,          30,      -1.415733981,     -0.8396926889,     -0.9804912141
          0,          42,          31,      -1.489023562,      -1.180694392,      -1.250247251
          0,          42,          32,      -1.094071498,      -1.063172754,     -0.9857323004
          0,          42,          33,      -1.093126604,     -0.9868193622,     -0.9348634869
          0,          42,          34,      -1.380169264,      -1.023717537,      -1.125766218
          0,          42,          35,      -1.253367374,     -0.9217008246,      -1.000940987
          0,          42,          36,       -1.32040011,     -0.9862503188,      -1.095948673
          0,          42,          37,      -1.546383883,      -1.165152341,      -1.213634559
          0,          42,          38,      -1.491560989,      -1.102578499,      -1.137035596
          0,          42,          39,      -1.146161773,     -0.8968157661,     -0.9392592141
          0,          42,          40,      -1.067258034,     -0.8549264745,     -0.9024251593
          0,          42,          41,      -1.268380643,     -0.9975352506,      -1.054334099
          0,          42,          42,      -1.157181115,      -0.843256972,     -0.8648172146
          0,          42,          43,      -1.116884331,     -0.6960687294,      -0.798498036
          0,          42,          44,      -1.250631797,      -0.846984198,     -0.9318823664
          0,          42,          45,      -1.293656138,     -0.9430469594,     -0.9972055271
          0,          42,          46,      -1.521043225,      -1.390203741,      -1.319389549
          0,          42,          47,      -1.512896812,      -1.147137332,      -1.199409066
          0,          42,          48,      -1.516948982,      -1.175836802,      -1.246026656
          0,          42,          49,      -1.297728521,      -1.078556996,      -1.073519376
          0,          43,           0,     -0.9817310247,     -0.7468015385,     -0.7772714145
          0,          43,           1,     -0.9677307118,     -0.7037544836,     -0.8039225358
          0,          43,           2,     -0.9016626886,     -0.7314533739,     -0.7923167894
          0,          43,           3,     -0.9184436022,     -0.7497431146,     -0.8004300427
          0,          43,           4,      -1.414621267,     -0.9307161564,      -1.037972043
          0,          43,           5,      -1.387806586,      -1.034677827,       -1.11406845
          0,          43,           6,      -1.558551656,      -1.432168971,      -1.302316212
          0,          43,           7,      -1.191743763,     -0.8432065174,     -0.8686341907
          0,          43,           8,      -1.163187778,     -0.7859638483,     -0.8462604557
          0,          43,           9,      -1.403528019,      -1.010479218,      -1.080025918
          0,          43,          10,      -1.405677098,      -1.196457522,      -1.128593568
          0,          43,          11,      -1.112050391,     -0.6953836579,     -0.8252124619
          0,          43,          12,      -1.060369814,     -0.5574544495,     -0.7161167868
          0,          43,          13,       -1.48686188,     -0.9995545274,      -1.138441434
          0,          43,          14,      -1.607014304,      -1.385581609,      -1.417188477
          0,          43,          15,       -1.53136063,      -1.350391034,      -1.363576458
          0,          43,          16,      -1.472540757,      -1.238898494,      -1.330598034
          0,          43,          17,       -1.87980154,      -1.640091069,      -1.745390466
          0,          43,          18,      -1.492393263,       -1.18718365,      -1.227398802
          0,          43,          19,      -1.411729009,      -1.096855625,       -1.13947863
          0,          43,          20,      -1.529009413,      -1.402489558,      -1.286501257
          0,          43,          21,      -1.705174227,      -1.595978735,       -1.60450664
          0,          43,          22,      -1.244254644,      -1.169432974,      -1.115118374
          0,          43,          23,      -1.142378941,      -1.029960423,      -1.019591877
          0,          43,          24,      -1.265035377,       -1.04372461,      -1.136108369
          0,          43,          25,      -1.283857142,     -0.9992716993,      -1.127941872
          0,          43,          26,      -1.314892867,       -1.09041023,      -1.185853891
          0,          43,          27,      -1.015400156,     -0.8081760711,     -0.8490229729
          0,          43,          28,      -1.019242071,     -0.7946383086,     -0.8321252037
          0,          43,          29,      -1.462189485,      -1.284441701,      -1.394455682
          0,          43,          30,      -1.458002341,      -1.368934309,      -1.223740253
          0,          43,          31,      -1.382069781,      -1.319852138,      -1.234978364
          0,          43,          32,      -1.504374122,      -1.249676832,      -1.203314375
          0,          43,          33,      -1.488243372,      -1.078403505,      -1.194074158
          0,          43,          34,      -1.550134476,      -1.127265498,      -1.274065207
          0,          43,          35,      -1.216319932,      -1.045750407,      -1.032188158
          0,          43,          36,      -1.132445079,     -0.8633150923,     -0.8857226587
          0,          43,          37,      -1.265809351,     -0.9201223734,      -1.026435358
          0,          43,          38,      -1.416609796,       -1.16552275,      -1.235450346
          0,          43,          39,       -1.47854325,       -1.27338426,      -1.345431224
          0,          43,          40,      -1.697392335,      -1.493996732,      -1.506974965
          0,          43,          41,      -1.276634052,      -1.044979381,      -1.031964216
          0,          43,          42,      -1.168822706,     -0.8871636538,     -0.9414742505
          0,          43,          43,      -0.982292956,     -0.6057255672,     -0.7349194667
          0,          43,          44,     -0.9728876685,     -0.5913470005,     -0.7149277372
          0,          43,          45,      -1.507144063,      -1.083615746,      -1.242274769
          0,          43,          46,      -1.592197622,      -1.385921356,      -1.376254726
          0,          43,          47,      -1.489224075,      -1.267924048,      -1.353169354
          0,          43,          48,      -1.741880561,      -1.597225138,      -1.627032237
          0,          43,          49,      -1.627130542,      -1.230844564,      -1.324919732
          0,          44,           0,      -1.413311873,      -1.093741755,      -1.178584085
          0,          44,           1,      -1.489339276,      -1.287297061,       -1.33998984
          0,          44,           2,      -1.648233914,      -1.498235953,      -1.478814126
          0,          44,           3,      -1.617432793,      -1.527397004,      -1.386501117
          0,          44,           4,      -1.600235589,      -1.484803099,      -1.411775257
          0,          44,           5,      -1.239560999,      -1.037150564,       -1.05891544
          0,          44,           6,      -1.156420111,     -0.8878453063,     -0.9559453116
          0,          44,           7,      -1.395170683,      -1.172967901,      -1.196722542
          0,          44,           8,      -1.570779076,      -1.412508477,      -1.464241164
          0,          44,           9,       -1.61424784,      -1.488128984,      -1.494447058
          0,          44,          10,      -1.530280477,      -1.497378186,      -1.368624294
          0,          44,          11,     -0.9993880913,     -0.5694997912,     -0.7083896048
          0,          44,          12,     -0.9851015257,      -0.570822349,      -0.705459193
          0,          44,          13,      -1.373301148,      -1.203921919,      -1.132307448
          0,          44,          14,      -1.494120611,      -1.232478482,      -1.280965666
          0,          44,          15,      -1.599465936,      -1.431477865,      -1.406134163
          0,          44,          16,      -1.483386507,      -1.283180144,      -1.268845157
          0,          44,          17,      -1.353852371,      -1.099537668,      -1.160966661
          0,          44,          18,      -1.401748044,       -1.12011414,      -1.182838063
          0,          44,          19,      -1.544651169,       -1.47338627,      -1.387798736
          0,          44,          20,      -1.346773806,      -1.033584186,      -1.081637097
          0,          44,          21,      -1.427993335,      -1.028703731,      -1.088649735
          0,          44,          22,      -1.673971323,      -1.086904385,      -1.209175876
          0,          44,          23,      -1.531171446,      -1.029419348,      -1.172245173
          0,          44,          24,      -1.493450444,      -1.022729873,      -1.115288814
          0,          44,          25,      -1.556386478,      -1.094845578,      -1.207765685
          0,          44,          26,      -1.714311123,      -1.544302948,      -1.511442816
          0,          44,          27,      -1.124839888,     -0.7464915864,     -0.8580918725
          0,          44,          28,      -1.043312274,     -0.6385434005,     -0.7793619086
          0,          44,          29,      -1.396411456,      -1.069833293,      -1.233320376
          0,          44,          30,      -1.379932916,      -1.192699554,         -1.262446
          0,          44,          31,      -1.330026194,      -1.090635014,      -1.218124995
          0,          44,          32,      -1.320727702,      -1.201601611,      -1.152180109
          0,          44,          33,      -1.342902615,      -1.241041464,      -1.197675566
          0,          44,          34,       -1.64594488,      -1.529941705,      -1.373359061
          0,          44,          35,      -1.599313857,      -1.444428659,      -1.433217242
          0,          44,          36,      -1.382489635,      -1.148875182,      -1.216710781
          0,          44,          37,      -1.317293507,      -1.025603534,      -1.114595813
          0,          44,          38,       -1.19894235,     -0.9391459208,       -1.03797882
          0,          44,          39,      -1.153306433,     -0.9593344411,      -1.017643354
          0,          44,          40,      -1.470639896,      -1.227515631,      -1.321898013
          0,          44,          41,      -1.344499634,      -1.136636031,       -1.17777693
          0,          44,          42,      -1.211147021,      -0.932540052,      -1.050879364
          0,          44,          43,      -1.062899537,     -0.7386118933,     -0.8565497834
          0,          44,          44,       -1.08372116,     -0.7675099192,     -0.8460776301
          0,          44,          45,      -1.557942989,      -1.357661378,      -1.393169319
          0,          44,          46,      -1.660946852,      -1.407093984,      -1.445736172
          0,          44,          47,      -1.525652614,      -1.200328054,      -1.329716931
          0,          44,          48,      -1.463774267,      -1.252105934,       -1.32275774
          0,          44,          49,      -1.496169696,      -1.317008178,      -1.273036737
          0,          45,           0,      -1.432083342,      -1.331350839,      -1.221921764
          0,          45,           1,       -1.25860475,      -1.086946844,      -1.056926954
          0,          45,           2,      -1.350363649,      -1.094205445,      -1.127092395
          0,          45,           3,      -1.251028177,     -0.9706029548,      -1.012233648
          0,          45,           4,      -1.144766966,     -0.8979190436,     -0.9437792412
          0,          45,           5,      -1.291852948,      -1.094315674,      -1.126355862
          0,          45,           6,      -1.425366453,       -1.13688452,      -1.216330309
          0,          45,           7,      -1.627224373,      -1.340210912,      -1.419774138
          0,          45,           8,      -1.461880461,      -1.380920219,      -1.296480042
          0,          45,           9,     -0.9421529891,     -0.7850952036,     -0.8052409608
          0,          45,          10,     -0.9265015927,      -0.705018339,     -0.7732211916
          0,          45,          11,      -1.285392561,     -0.9345701839,      -1.032622878
          0,          45,          12,      -1.259449705,      -1.030822852,      -1.038402849
          0,          45,          13,      -1.293633203,       -1.10105167,      -1.116998479
          0,          45,          14,      -1.009754806,     -0.6472536836,     -0.7633304601
          0,          45,          15,     -0.9334540693,     -0.5193318356,     -0.6796660191
          0,          45,          16,      -1.308648589,     -0.9392786173,      -1.096797792
          0,          45,          17,      -1.300297236,     -0.9631494696,      -1.060992076
          0,          45,          18,      -1.203236954,      -0.960340348,      -1.066385539
          0,          45,          19,      -1.276213655,      -1.088505945,      -1.061857788
          0,          45,          20,      -1.346491752,       -1.00461398,      -1.113471558
          0,          45,          21,      -1.117109167,      -1.057089006,     -0.9954224189
          0,          45,          22,      -1.137797559,      -1.088047391,      -1.015296827
          0,          45,          23,      -1.221279558,      -1.071761051,      -1.070281849
          0,          45,          24,      -1.178480781,     -0.8473432513,     -0.9462368132
          0,          45,          25,      -1.380040823,     -0.9460274268,         -1.121105
          0,          45,          26,      -1.169275913,     -0.9929385617,     -0.9848640178
          0,          45,          27,      -1.172217072,      -1.016695358,      -1.052962221
          0,          45,          28,      -1.576264943,      -1.408371433,      -1.377585265
          0,          45,          29,      -1.585851875,      -1.413043319,      -1.439691877
          0,          45,          30,      -1.521591596,      -1.400164265,      -1.277485407
          0,          45,          31,      -1.169349255,      -1.017688267,     -0.9847494886
          0,          45,          32,      -1.162486159,     -0.9030575162,     -0.9370442045
          0,          45,          33,     -0.9995018481,     -0.6970530795,     -0.7644009555
          0,          45,          34,     -0.9699932864,     -0.6737310218,     -0.7375554685
          0,          45,          35,      -1.350656063,     -0.9356867104,      -1.103314485
