"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           5,           9,      -3.305931025,     -0.9445424294,      -1.017946395,       2.180318216,     0.01639511592,      0.4458939439,                 0,                 0,                 0,     0.08508410393,   0.0008236542295,      0.4461944987,                 0,       27.19675458
          0,           5,          10,      -3.308362278,     -0.9519952147,      -1.012359185,        2.18587561,      0.0163941086,      0.4458200321,                 0,                 0,                 0,     0.08510663059,   0.0008252270132,      0.4461205967,                 0,       27.19391721
          0,           5,          11,      -3.310392751,     -0.9632936906,      -1.010704855,       2.186040848,     0.01639513952,      0.4457623384,                 0,                 0,                 0,     0.08512304335,    0.000828270788,      0.4460629741,                 0,       27.18868832
          0,           5,          12,      -3.312447682,     -0.9868181326,      -1.031392092,       2.181461336,     0.01639797413,      0.4457164828,                 0,                 0,                 0,     0.08513346577,   0.0008327040083,      0.4460172454,                 0,       27.18119197
          0,           5,          13,      -3.316211252,      -1.021644882,      -1.069337171,       2.173832595,     0.01640226104,       0.445679313,                 0,                 0,                 0,     0.08513873199,   0.0008382855117,      0.4459802479,                 0,       27.17182173
          0,           5,          14,      -3.322852769,       -1.06312936,       -1.11361138,       2.164581935,     0.01640761028,      0.4456480199,                 0,                 0,                 0,     0.08513980724,   0.0008447236066,      0.4459491605,                 0,       27.16105589
          0,           5,          15,      -3.332063418,      -1.105425321,      -1.155281217,       2.154873867,      0.0164135124,      0.4456198631,                 0,                 0,                 0,     0.08513748195,   0.0008516047874,      0.4459212268,                 0,       27.14957361
          0,           5,          16,      -3.343823903,      -1.144966186,      -1.189863419,       2.144302068,     0.01641956449,      0.4455939171,                 0,                 0,                 0,       0.085133084,   0.0008585586932,      0.4458955079,                 0,       27.13798636
          0,           5,          17,      -3.358479729,      -1.181842563,      -1.218784184,       2.131602475,     0.01642532932,      0.4455706407,                 0,                 0,                 0,     0.08512802273,   0.0008651323456,      0.4458724469,                 0,       27.12704458
          0,           5,          18,       -3.37625249,      -1.217545145,      -1.245587977,       2.115780437,     0.01643046484,      0.4455487513,                 0,                 0,                 0,     0.08512278854,   0.0008710286676,      0.4458507499,                 0,       27.11723348
          0,           5,          19,      -3.398302873,      -1.256314337,      -1.273353124,       2.095321344,     0.01643484085,      0.4455271424,                 0,                 0,                 0,     0.08511772545,   0.0008761561502,       0.445829307,                 0,       27.10869831
          0,           5,          20,       -3.42494616,      -1.299600009,      -1.304191138,       2.069831392,      0.0164383587,      0.4455062352,                 0,                 0,                 0,     0.08511339209,   0.0008804015079,      0.4458085353,                 0,       27.10162513
          0,           5,          21,      -3.455902182,      -1.347073912,      -1.338528071,       2.039604237,     0.01644094217,      0.4454866747,                 0,                 0,                 0,     0.08511017678,   0.0008836660615,      0.4457890768,                 0,       27.09617673
          0,           5,          22,      -3.490870919,      -1.397623744,      -1.376205536,       2.004963121,     0.01644258349,      0.4454690157,                 0,                 0,                 0,     0.08510823837,   0.0008859226659,      0.4457714859,                 0,       27.09239798
          0,           5,          23,      -3.529608665,      -1.449583174,       -1.41671928,       1.966191417,     0.01644335979,      0.4454537973,                 0,                 0,                 0,     0.08510752833,   0.0008872296059,      0.4457563039,                 0,       27.09019343
          0,           5,          24,      -3.571911196,      -1.500955515,      -1.459590289,       1.923577722,     0.01644322282,      0.4454393095,                 0,                 0,                 0,     0.08510768202,   0.0008875983401,      0.4457418201,                 0,         27.089538
          0,           5,          25,      -3.618533769,      -1.550786784,      -1.502313642,       1.876466253,     0.01644231859,      0.4454262287,                 0,                 0,                 0,     0.08510894442,   0.0008871511695,      0.4457287157,                 0,       27.09023222
          0,           5,          26,      -3.668442294,      -1.596636034,      -1.545473847,       1.825933592,     0.01644086761,      0.4454168241,                 0,                 0,                 0,      0.0851109404,   0.0008860292974,      0.4457192662,                 0,       27.09205101
          0,           5,          27,      -3.720833056,      -1.639421231,      -1.591225952,       1.772827804,     0.01643907251,      0.4454107302,                 0,                 0,                 0,     0.08511325792,   0.0008844479618,      0.4457131133,                 0,        27.0946387
          0,           5,          28,      -3.774936756,      -1.677146836,      -1.636374982,       1.717782464,     0.01643719213,      0.4454071062,                 0,                 0,                 0,     0.08511552954,   0.0008826951994,       0.445709426,                 0,        27.0975178
          0,           5,          29,      -3.830233146,       -1.71305519,      -1.681642683,       1.661264046,     0.01643537509,      0.4454053097,                 0,                 0,                 0,     0.08511754129,   0.0008809419654,      0.4457075671,                 0,        27.1004043
          0,           5,          30,      -3.886098788,      -1.747123556,      -1.724715618,       1.603976647,      0.0164337161,      0.4454047575,                 0,                 0,                 0,     0.08511912826,   0.0008793032633,      0.4457069573,                 0,       27.10310648
          0,           5,          31,       -3.94145329,      -1.782193448,      -1.765517868,       1.547114697,      0.0164323142,      0.4454052255,                 0,                 0,                 0,     0.08512019937,   0.0008778858787,      0.4457073762,                 0,       27.10544724
          0,           5,          32,      -3.995247239,      -1.820008208,      -1.804433744,       1.491911684,     0.01643124035,      0.4454063146,                 0,                 0,                 0,     0.08512074681,   0.0008767746725,      0.4457084271,                 0,       27.10728497
          0,           5,          33,      -4.046192644,      -1.861509982,       -1.84320444,       1.439786756,     0.01643051071,      0.4454079648,                 0,                 0,                 0,      0.0851208744,   0.0008759878895,      0.4457100509,                 0,       27.10858917
          0,           5,          34,      -4.093919371,       -1.90566466,      -1.879883114,       1.391106527,     0.01643009858,      0.4454100174,                 0,                 0,                 0,     0.08512064457,   0.0008755043775,      0.4457120878,                 0,       27.10939409
          0,           5,          35,      -4.138747651,      -1.951821608,      -1.915589152,       1.345689164,     0.01642999702,      0.4454120731,                 0,                 0,                 0,     0.08512009218,   0.0008753311325,      0.4457141388,                 0,       27.10968679
          0,           5,          36,      -4.180662374,      -1.998474351,       -1.95074567,       1.303616827,     0.01643022065,      0.4454139454,                 0,                 0,                 0,     0.08511931767,   0.0008754892829,      0.4457160177,                 0,       27.10943176
          0,           5,          37,      -4.220608621,      -2.043796224,      -1.984564539,       1.263795196,     0.01643068941,      0.4454153062,                 0,                 0,                 0,     0.08511837726,   0.0008759102713,      0.4457173941,                 0,       27.10874115
          0,           5,          38,      -4.258401392,      -2.086088662,      -2.019223485,       1.226271287,     0.01643132848,      0.4454161225,                 0,                 0,                 0,      0.0851174379,   0.0008765204626,      0.4457182322,                 0,       27.10773648
          0,           5,          39,      -4.294646054,       -2.12477751,       -2.05460963,       1.190306743,     0.01643206788,      0.4454165677,                 0,                 0,                 0,     0.08511665723,   0.0008772438771,      0.4457187028,                 0,       27.10654379
          0,           6,           0,      -3.533802894,      -1.083209226,      -1.048570426,       1.952307807,     0.01651556655,      0.4461516881,                 0,                 0,                 0,     0.08532299301,   0.0009350363516,      0.4464562895,                 0,       27.01401048
          0,           6,           1,      -3.811433009,       -1.26584912,       -1.26945132,       1.694235262,     0.01651691883,      0.4462503522,                 0,                 0,                 0,      0.0853248321,   0.0009329444792,      0.4465549407,                 0,        27.0177723
          0,           6,           2,      -3.733320809,      -1.192631672,      -1.198911036,       1.759749776,     0.01651601334,      0.4462588663,                 0,                 0,                 0,     0.08528666749,   0.0009317423953,       0.446563418,                 0,       27.01976907
          0,           6,           3,      -3.709774706,      -1.213099055,      -1.228734645,       1.780344711,     0.01651716853,       0.446316201,                 0,                 0,                 0,     0.08526426607,   0.0009308959321,      0.4466207581,                 0,       27.02135055
          0,           6,           4,      -3.705200805,      -1.229258613,        -1.2340265,       1.795273115,      0.0165202815,       0.446410462,                 0,                 0,                 0,     0.08525857096,   0.0009307173442,      0.4467150703,                 0,       27.02196461
          0,           6,           5,      -3.720077842,      -1.242613919,      -1.237769678,       1.783085426,     0.01652391089,      0.4465052513,                 0,                 0,                 0,     0.08525710671,   0.0009310364294,      0.4468099285,                 0,       27.02176586
          0,           6,           6,      -3.751095494,      -1.284538031,      -1.284780215,       1.741596598,     0.01652704404,      0.4465812514,                 0,                 0,                 0,     0.08525215616,   0.0009315152995,      0.4468859917,                 0,       27.02124169
          0,           6,           7,      -3.780438036,      -1.351176185,      -1.374163957,       1.698528071,     0.01652945003,      0.4466376863,                 0,                 0,                 0,     0.08524343407,   0.0009319502703,      0.4469424762,                 0,       27.02072275
          0,           6,           8,      -3.795190708,      -1.409556933,      -1.467182586,       1.681854845,     0.01653112879,      0.4466793315,                 0,                 0,                 0,     0.08523348647,   0.0009321746148,      0.4469841546,                 0,       27.02049795
          0,           6,           9,      -3.800319819,       -1.43569136,      -1.506786424,        1.68548154,     0.01653213606,       0.446710782,                 0,                 0,                 0,     0.08522438792,   0.0009320836607,      0.4470156211,                 0,       27.02075403
          0,           6,          10,      -3.802579315,       -1.44326338,      -1.500801599,       1.691387403,      0.0165324931,       0.446735071,                 0,                 0,                 0,     0.08521704771,   0.0009315928179,      0.4470399078,                 0,       27.02163964
          0,           6,          11,      -3.803893601,      -1.454285142,      -1.498726934,       1.692263025,     0.01653219026,      0.4467540511,                 0,                 0,                 0,     0.08521169044,    0.000930627767,      0.4470588657,                 0,        27.0232827
          0,           6,          12,      -3.805078341,      -1.477404131,        -1.5186466,       1.688487272,     0.01653130732,       0.446769142,                 0,                 0,                 0,     0.08520831729,   0.0009292187019,      0.4470739166,                 0,       27.02563888
          0,           6,          13,      -3.807712659,      -1.511605003,      -1.555773474,        1.68196945,     0.01652996065,      0.4467814113,                 0,                 0,                 0,     0.08520666949,   0.0009274446579,      0.4470861314,                 0,       27.02858287
          0,           6,          14,      -3.812885472,      -1.551872277,      -1.599335797,       1.674228426,     0.01652822943,      0.4467920138,                 0,                 0,                 0,     0.08520642776,   0.0009253444666,       0.447096667,                 0,       27.03205541
          0,           6,          15,      -3.820569305,       -1.59189901,      -1.639755577,       1.666087301,     0.01652633045,       0.446801489,                 0,                 0,                 0,     0.08520728064,   0.0009231159672,      0.4471060703,                 0,        27.0357349
          0,           6,          16,       -3.83132746,      -1.630304768,      -1.673364389,       1.656573458,     0.01652442198,      0.4468098878,                 0,                 0,                 0,     0.08520870532,   0.0009209155414,      0.4471143973,                 0,       27.03936564
          0,           6,          17,      -3.845036184,      -1.666353109,      -1.701972889,        1.64490088,     0.01652258703,        0.44681744,                 0,                 0,                 0,      0.0852103308,   0.0009188181419,      0.4471218809,                 0,       27.04282563
          0,           6,          18,      -3.861982758,      -1.701513617,      -1.728777371,       1.629975786,     0.01652093259,      0.4468245626,                 0,                 0,                 0,     0.08521200932,   0.0009169161384,      0.4471289413,                 0,       27.04596487
          0,           6,          19,      -3.883289573,      -1.739803658,      -1.756394591,       1.610338003,     0.01651951193,      0.4468315729,                 0,                 0,                 0,     0.08521361844,   0.0009152516845,      0.4471358978,                 0,       27.04871517
          0,           6,          20,      -3.909212363,      -1.782437292,      -1.786886122,       1.585644086,     0.01651835984,      0.4468382967,                 0,                 0,                 0,     0.08521495763,   0.0009138656372,      0.4471425773,                 0,       27.05100876
          0,           6,          21,      -3.939464102,       -1.82907256,      -1.820909639,       1.556172371,     0.01651750068,      0.4468445092,                 0,                 0,                 0,     0.08521589416,   0.0009127901905,      0.4471487561,                 0,       27.05279193
          0,           6,          22,      -3.973777091,      -1.878631416,      -1.858469229,       1.522208396,     0.01651693821,      0.4468500326,                 0,                 0,                 0,     0.08521638176,    0.000912035298,      0.4471542564,                 0,        27.0540476
          0,           6,          23,       -4.01196363,      -1.929528834,      -1.899155126,       1.483999298,     0.01651668502,      0.4468551873,                 0,                 0,                 0,     0.08521649524,   0.0009116023718,      0.4471593992,                 0,       27.05477441
          0,           6,          24,       -4.05458149,      -1.980765826,      -1.941472652,       1.441103343,     0.01651670382,      0.4468596134,                 0,                 0,                 0,     0.08521619368,   0.0009114666845,      0.4471638233,                 0,        27.0550116
          0,           6,          25,      -4.100597679,      -2.029525995,      -1.986014326,       1.394628986,     0.01651694859,      0.4468629706,                 0,                 0,                 0,     0.08521546985,   0.0009115941408,      0.4471671869,                 0,       27.05481392
          0,           6,          26,      -4.149995688,      -2.074011512,      -2.030690829,       1.344655391,      0.0165173632,      0.4468653216,                 0,                 0,                 0,     0.08521456482,   0.0009119264499,       0.447169551,                 0,       27.05427714
          0,           6,          27,       -4.20231103,      -2.116095913,      -2.077116002,       1.291594917,     0.01651788844,      0.4468667845,                 0,                 0,                 0,     0.08521360647,   0.0009124003142,      0.4471710313,                 0,       27.05350543
          0,           6,          28,       -4.25672851,      -2.154263687,      -2.122924538,       1.236188992,     0.01651845011,       0.446867481,                 0,                 0,                 0,     0.08521268452,   0.0009129373342,       0.447171747,                 0,        27.0526277
          0,           6,          29,       -4.31258922,      -2.190771921,      -2.168409398,       1.179152369,     0.01651899967,      0.4468675672,                 0,                 0,                 0,     0.08521185587,   0.0009134835512,      0.4471718523,                 0,       27.05173293
          0,           6,          30,      -4.369235015,      -2.225921078,      -2.211801696,       1.121218143,     0.01651950252,      0.4468672351,                 0,                 0,                 0,     0.08521118072,   0.0009139976919,      0.4471715379,                 0,       27.05088936
          0,           6,          31,      -4.425382254,      -2.262477178,      -2.252868493,       1.063631873,     0.01651992629,      0.4468665823,                 0,                 0,                 0,     0.08521069493,   0.0009144439799,      0.4471709004,                 0,       27.05015595
          0,           6,          32,      -4.479722818,      -2.301892708,      -2.291709419,       1.007741054,     0.01652024889,      0.4468657747,                 0,                 0,                 0,     0.08521040773,   0.0009147945657,      0.4471701046,                 0,       27.04957884
          0,           6,          33,      -4.530937235,      -2.344629706,      -2.329912029,      0.9550391124,     0.01652046415,      0.4468648287,                 0,                 0,                 0,     0.08521028121,   0.0009150427173,      0.4471691666,                 0,       27.04916911
          0,           6,          34,      -4.578801559,      -2.389589178,      -2.365850945,      0.9059704836,     0.01652057931,      0.4468637719,                 0,                 0,                 0,     0.08521028535,   0.0009151946878,      0.4471681145,                 0,       27.04891659
          0,           6,          35,      -4.623769266,       -2.43624837,      -2.401074806,      0.8603996164,     0.01652059662,      0.4468627345,                 0,                 0,                 0,     0.08521040657,   0.0009152481875,      0.4471670783,                 0,       27.04882547
          0,           6,          36,      -4.665769184,      -2.483274669,      -2.436278275,      0.8184602148,     0.01652051002,      0.4468617672,                 0,                 0,                 0,     0.08521060804,   0.0009151954034,      0.4471661085,                 0,        27.0489087
          0,           6,          37,      -4.705673859,      -2.529229648,      -2.470618464,      0.7790072909,     0.01652034613,      0.4468609842,                 0,                 0,                 0,     0.08521087165,   0.0009150589381,      0.4471653203,                 0,       27.04912964
          0,           6,          38,      -4.743040237,      -2.571864718,      -2.506047737,      0.7421558359,     0.01652012999,      0.4468604106,                 0,                 0,                 0,     0.08521114409,    0.000914862946,      0.4471647396,                 0,       27.04944882
          0,           6,          39,      -4.778580939,      -2.610435276,      -2.542220609,      0.7070067469,     0.01651988402,      0.4468599864,                 0,                 0,                 0,     0.08521137121,   0.0009146319359,       0.447164307,                 0,       27.04982588
          0,           7,           0,      -4.044811172,      -1.595302201,      -1.560058157,       1.441285533,     0.01649414274,      0.4466335227,                 0,                 0,                 0,     0.08514784381,   0.0008968097971,      0.4469370829,                 0,       27.07831076
          0,           7,           1,      -4.319191859,      -1.777043809,      -1.779912133,       1.185986151,     0.01649371213,      0.4466029082,                 0,                 0,                 0,     0.08514724334,   0.0008974478828,       0.446906472,                 0,       27.07716157
          0,           7,           2,      -4.241796195,      -1.704144687,      -1.709402746,       1.250978309,     0.01649396898,      0.4466000509,                 0,                 0,                 0,     0.08515893917,    0.000897804295,      0.4469036254,                 0,       27.07656668
          0,           7,           3,      -4.218192994,      -1.724543818,      -1.738854677,       1.271700699,     0.01649359318,      0.4465821895,                 0,                 0,                 0,      0.0851657768,   0.0008980520762,      0.4468857618,                 0,       27.07610068
          0,           7,           4,      -4.213444055,      -1.740493723,      -1.744171305,       1.286683648,     0.01649261975,      0.4465529733,                 0,                 0,                 0,     0.08516747173,   0.0008980988768,      0.4468565294,                 0,       27.07592729
          0,           7,           5,       -4.22790209,      -1.753635689,      -1.748040636,       1.274875815,     0.01649149111,      0.4465235878,                 0,                 0,                 0,     0.08516786061,   0.0008979964575,      0.4468271224,                 0,       27.07599846
          0,           7,           6,      -4.258160523,      -1.795142998,      -1.794834434,       1.234345524,     0.01649051819,      0.4464999821,                 0,                 0,                 0,       0.085169321,   0.0008978479613,      0.4468034972,                 0,       27.07616443
          0,           7,           7,      -4.286702813,      -1.861229552,      -1.883532284,       1.192441383,     0.01648977213,      0.4464824103,                 0,                 0,                 0,     0.08517194282,   0.0008977156025,        0.44678591,                 0,       27.07632384
          0,           7,           8,      -4.300977911,      -1.919054992,      -1.975623541,        1.17634992,      0.0164892516,      0.4464693935,                 0,                 0,                 0,     0.08517494362,   0.0008976496666,       0.446772883,                 0,       27.07638917
          0,           7,           9,      -4.305901365,      -1.945004627,      -2.014960704,       1.179962399,     0.01648893868,      0.4464595123,                 0,                 0,                 0,     0.08517768563,   0.0008976817818,      0.4467629969,                 0,       27.07630376
          0,           7,          10,      -4.308116491,      -1.952692427,      -2.009426276,       1.185713228,     0.01648882642,      0.4464518338,                 0,                 0,                 0,     0.08517988896,    0.000897837569,      0.4467553191,                 0,       27.07602242
          0,           7,          11,      -4.309498272,       -1.96384291,      -2.007658864,       1.186495668,     0.01648891726,      0.4464457907,                 0,                 0,                 0,     0.08518148616,   0.0008981392628,      0.4467492829,                 0,       27.07550675
          0,           7,          12,      -4.310824615,      -1.986977642,      -2.027554387,       1.182677906,     0.01648918619,      0.4464409489,                 0,                 0,                 0,     0.08518247788,   0.0008985770043,      0.4467444534,                 0,       27.07477153
          0,           7,          13,      -4.313637751,      -2.021084646,       -2.06442636,       1.176104104,     0.01648959725,      0.4464369816,                 0,                 0,                 0,     0.08518294398,   0.0008991262654,      0.4467405029,                 0,       27.07385601
          0,           7,          14,      -4.319010465,      -2.061203726,        -2.1076603,        1.16824044,     0.01649011221,      0.4464335957,                 0,                 0,                 0,     0.08518298522,   0.0008997590761,       0.446737137,                 0,       27.07280521
          0,           7,          15,      -4.327137962,      -2.102037303,      -2.148024436,       1.159693031,     0.01649068281,      0.4464305461,                 0,                 0,                 0,     0.08518269528,    0.000900435756,      0.4467341092,                 0,       27.07168353
          0,           7,          16,        -4.3380708,      -2.140549284,      -2.181860831,       1.149975477,     0.01649127155,       0.446427744,                 0,                 0,                 0,     0.08518221089,   0.0009011219348,      0.4467313293,                 0,       27.07054714
          0,           7,          17,       -4.35202419,      -2.176607723,      -2.210502745,        1.13798758,     0.01649183678,       0.446425234,                 0,                 0,                 0,     0.08518167308,   0.0009017744167,      0.4467288406,                 0,       27.06946715
          0,           7,          18,      -4.369153486,       -2.21156529,      -2.237184335,       1.122823333,     0.01649234323,      0.4464228945,                 0,                 0,                 0,     0.08518113197,   0.0009023622102,      0.4467265202,                 0,       27.06849404
          0,           7,          19,      -4.390598775,      -2.249480702,      -2.264810054,       1.102998612,     0.01649277706,      0.4464206121,                 0,                 0,                 0,     0.08518062155,   0.0009028754231,      0.4467242544,                 0,       27.06764365
          0,           7,          20,      -4.416658047,      -2.291682219,      -2.295418883,       1.078128032,     0.01649312842,      0.4464184312,                 0,                 0,                 0,     0.08518019841,   0.0009033026848,       0.446722087,                 0,       27.06693478
          0,           7,          21,      -4.447066016,      -2.337847406,      -2.329538516,       1.048486196,     0.01649338947,      0.4464164164,                 0,                 0,                 0,     0.08517990016,    0.000903633891,      0.4467200825,                 0,       27.06638421
          0,           7,          22,      -4.481555937,      -2.386937496,       -2.36716551,       1.014370463,     0.01649355888,       0.446414622,                 0,                 0,                 0,     0.08517974031,   0.0009038658187,      0.4467182952,                 0,       27.06599742
          0,           7,          23,      -4.519912557,      -2.437425431,      -2.407937096,      0.9760448256,     0.01649363243,      0.4464129432,                 0,                 0,                 0,     0.08517969477,   0.0009039979139,        0.44671662,                 0,       27.06577494
          0,           7,          24,      -4.562656897,      -2.488310173,      -2.450377612,        0.93307907,     0.01649362197,      0.4464114924,                 0,                 0,                 0,     0.08517977658,   0.0009040380981,      0.4467151697,                 0,       27.06570413
          0,           7,          25,      -4.608745195,      -2.536811073,      -2.495021626,      0.8865695717,     0.01649354233,      0.4464103808,                 0,                 0,                 0,     0.08517998945,   0.0009039972918,       0.446714056,                 0,       27.06576744
          0,           7,          26,      -4.658169177,      -2.581131099,      -2.539782639,      0.8365827915,     0.01649341103,      0.4464095897,                 0,                 0,                 0,     0.08518025898,   0.0009038936855,      0.4467132608,                 0,       27.06593493
          0,           7,          27,      -4.710526894,      -2.623151395,      -2.586280724,      0.7834860236,     0.01649324667,      0.4464090803,                 0,                 0,                 0,      0.0851805449,   0.0009037472057,       0.446712746,                 0,       27.06617376
          0,           7,          28,      -4.765071121,      -2.661395962,      -2.632294044,      0.7279771328,     0.01649307102,      0.4464088093,                 0,                 0,                 0,     0.08518081993,   0.0009035811152,       0.446712469,                 0,       27.06644559
          0,           7,          29,      -4.821180663,      -2.697921258,      -2.678008616,      0.6707361772,     0.01649289927,      0.4464087296,                 0,                 0,                 0,     0.08518106696,   0.0009034122541,      0.4467123834,                 0,       27.06672261
          0,           7,          30,      -4.878281483,      -2.733212718,      -2.721873519,      0.6124171034,      0.0164927426,      0.4464087849,                 0,                 0,                 0,     0.08518126761,   0.0009032537488,      0.4467124332,                 0,       27.06698308
          0,           7,          31,      -4.935123795,      -2.769965604,      -2.763674047,      0.5542244285,     0.01649261087,      0.4464089445,                 0,                 0,                 0,     0.08518141092,   0.0009031165337,       0.446712588,                 0,       27.06720894
          0,           7,          32,      -4.990385639,      -2.809621863,      -2.803419408,      0.4974860073,     0.01649251095,      0.4464091573,                 0,                 0,                 0,      0.0851814944,   0.0009030092427,      0.4467127972,                 0,       27.06738584
          0,           7,          33,      -5.042733047,      -2.852747235,      -2.842594671,      0.4436763736,     0.01649244435,      0.4464094173,                 0,                 0,                 0,      0.0851815295,   0.0009029336104,      0.4467130547,                 0,       27.06751091
          0,           7,          34,      -5.091828106,      -2.898045811,       -2.87935651,      0.3933301465,     0.01649240866,      0.4464097146,                 0,                 0,                 0,     0.08518152505,   0.0009028875634,      0.4467133506,                 0,       27.06758751
          0,           7,          35,       -5.13807183,      -2.945017528,      -2.915218467,      0.3463849251,     0.01649240332,      0.4464100088,                 0,                 0,                 0,      0.0851814853,   0.0009028719619,      0.4467136445,                 0,       27.06761411
          0,           7,          36,      -5.181336337,      -2.992353045,      -2.950895737,      0.3030741919,     0.01649243014,      0.4464102834,                 0,                 0,                 0,     0.08518142145,   0.0009028891863,      0.4467139198,                 0,       27.06758674
          0,           7,          37,      -5.222354597,      -3.038531373,      -2.985565098,      0.2624084345,     0.01649248091,      0.4464105037,                 0,                 0,                 0,     0.08518133933,   0.0009029322316,      0.4467141418,                 0,       27.06751678
          0,           7,          38,       -5.26065597,      -3.081470456,      -3.021224534,       0.224533619,     0.01649254789,      0.4464106633,                 0,                 0,                 0,     0.08518125555,   0.0009029935997,      0.4467143036,                 0,       27.06741653
          0,           7,          39,      -5.296854112,      -3.120428065,      -3.057533417,      0.1886373484,     0.01649262407,      0.4464107802,                 0,                 0,                 0,     0.08518118652,   0.0009030656569,      0.4467144231,                 0,       27.06729859
          0,           8,           0,      -4.578145663,      -2.129447494,      -2.093740408,      0.9079512054,     0.01650014613,      0.4464770603,                 0,                 0,                 0,     0.08519980218,   0.0009082699974,      0.4467809253,                 0,       27.05897612
          0,           8,           1,       -4.85185372,      -2.310256129,      -2.312651904,      0.6532796972,     0.01650026693,      0.4464860277,                 0,                 0,                 0,     0.08519997594,   0.0009080777573,      0.4467898915,                 0,       27.05932151
          0,           8,           2,      -4.774588082,      -2.237366135,      -2.242626305,      0.7181400722,     0.01650019747,      0.4464868817,                 0,                 0,                 0,     0.08519656367,   0.0009079785398,      0.4467907425,                 0,       27.05948717
          0,           8,           3,      -4.751006295,      -2.257764897,        -2.2722206,      0.7388892137,     0.01650031725,      0.4464921249,                 0,                 0,                 0,     0.08519458064,    0.000907915259,      0.4467959867,                 0,        27.0596085
          0,           8,           4,      -4.746255325,      -2.273629788,      -2.277437129,      0.7539032826,     0.01650061017,      0.4465006884,                 0,                 0,                 0,     0.08519410039,   0.0009079091412,      0.4468045552,                 0,       27.05964712
          0,           8,           5,      -4.760811527,      -2.286786204,      -2.281140798,      0.7420291864,      0.0165009461,       0.446509306,                 0,                 0,                 0,     0.08519400161,     0.00090794412,      0.4468131793,                 0,       27.05961847
          0,           8,           6,      -4.791234308,      -2.328297408,      -2.327831041,      0.7013378114,     0.01650123472,      0.4465162328,                 0,                 0,                 0,     0.08519358703,   0.0009079908242,      0.4468201119,                 0,       27.05956495
          0,           8,           7,      -4.819974079,      -2.394536245,      -2.416546889,      0.6591428493,     0.01650145622,      0.4465213951,                 0,                 0,                 0,     0.08519283091,   0.0009080320281,      0.4468252788,                 0,       27.05951457
          0,           8,           8,      -4.834412853,      -2.452576799,      -2.508808465,      0.6427853541,     0.01650161114,      0.4465252259,                 0,                 0,                 0,     0.08519196308,   0.0009080531516,      0.4468291128,                 0,       27.05949269
          0,           8,           9,      -4.839469067,      -2.478673929,      -2.548292283,      0.6462630131,     0.01650170479,      0.4465281408,                 0,                 0,                 0,        0.08519117,   0.0009080450152,      0.4468320292,                 0,       27.05951577
          0,           8,          10,      -4.841751821,      -2.486379567,      -2.542652442,      0.6519973644,     0.01650173928,      0.4465304128,                 0,                 0,                 0,     0.08519053344,   0.0009080001952,      0.4468343009,                 0,       27.05959689
          0,           8,          11,      -4.843131352,      -2.497481752,      -2.540671818,      0.6528185749,     0.01650171386,      0.4465322233,                 0,                 0,                 0,     0.08519007546,   0.0009079116042,      0.4468361094,                 0,       27.05974829
          0,           8,          12,      -4.844052027,      -2.519400807,      -2.560066016,      0.6493593609,     0.01650163418,      0.4465336856,                 0,                 0,                 0,     0.08518979326,   0.0009077809398,      0.4468375681,                 0,       27.05996756
          0,           8,          13,      -4.846795652,      -2.553662145,      -2.596725274,       0.642835768,     0.01650151269,      0.4465348734,                 0,                 0,                 0,     0.08518966346,   0.0009076180734,      0.4468387509,                 0,       27.06023877
          0,           8,          14,      -4.851868377,      -2.593793644,      -2.639554506,      0.6352704387,     0.01650135942,       0.446535897,                 0,                 0,                 0,     0.08518965556,   0.0009074291758,      0.4468397685,                 0,       27.06055214
          0,           8,          15,      -4.859581769,      -2.633990827,      -2.679619943,      0.6271150911,     0.01650119132,      0.4465368189,                 0,                 0,                 0,     0.08518974347,   0.0009072290053,       0.446840684,                 0,       27.06088367
          0,           8,          16,      -4.870383304,      -2.672443916,       -2.71314124,      0.6175390576,     0.01650102138,      0.4465376499,                 0,                 0,                 0,     0.08518988379,   0.0009070301626,      0.4468415086,                 0,       27.06121274
          0,           8,          17,      -4.884182359,      -2.708517181,      -2.741793964,       0.605760532,     0.01650085823,      0.4465383988,                 0,                 0,                 0,     0.08519004109,   0.0009068409801,      0.4468422513,                 0,       27.06152568
          0,           8,          18,      -4.901146236,      -2.743590256,      -2.768666902,      0.5908043404,     0.01650071168,      0.4465391021,                 0,                 0,                 0,     0.08519020173,   0.0009066699712,      0.4468429491,                 0,       27.06180865
          0,           8,          19,      -4.922353254,      -2.781667736,      -2.796357842,      0.5712306347,     0.01650058628,      0.4465397908,                 0,                 0,                 0,     0.08519035522,   0.0009065206117,       0.446843633,                 0,       27.06205605
          0,           8,          20,      -4.948099541,      -2.823965558,      -2.826825806,      0.5466602658,     0.01650048501,      0.4465404497,                 0,                 0,                 0,     0.08519048379,   0.0009063964072,      0.4468442879,                 0,       27.06226208
          0,           8,          21,      -4.978153767,      -2.870111909,      -2.860663222,       0.517344057,     0.01650041004,      0.4465410588,                 0,                 0,                 0,     0.08519057574,   0.0009063002257,       0.446844894,                 0,       27.06242195
