"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.362,0.00104444,204664,-15791.7,-5553.52,583792,90656.2,125252,988800
0.364,0.00105526,203269,-15893.1,-4016.89,587669,88599,123218,979914
0.366,0.00106612,203874,-16171.8,-3344.11,595887,86207.3,122049,973014
0.368,0.00107699,204478,-16450.6,-2671.32,604105,83815.5,120880,966114
0.37,0.00108785,205082,-16729.3,-1998.54,612324,81423.8,119711,959213
0.372,0.00109871,205686,-17008,-1325.75,620542,79032.1,118542,952313
0.374,0.00110958,206290,-17286.8,-652.97,628760,76640.3,117374,945412
0.376,0.00112044,206895,-17565.5,19.8049,636978,74248.6,116205,938512
0.378,0.00113131,207499,-17844.3,692.589,645196,71856.9,115036,931612
0.38,0.00114218,208103,-18123,1365.37,653414,69465.1,113867,924711
0.382,0.00115307,209461,-18547.2,1885.52,664879,67668.2,113438,914708
0.384,0.00116401,213304,-19450.5,1902.91,687038,67830.3,115447,894486
0.386,0.00117496,217147,-20353.8,1920.31,709196,67992.4,117456,874264
0.388,0.00118591,220990,-21257.2,1937.7,731355,68154.5,119465,854041
0.39,0.00119686,224833,-22160.5,1955.1,753513,68316.6,121474,833819
0.392,0.00120781,228676,-23063.8,1972.49,775672,68478.7,123483,813597
0.394,0.00121902,230937,-23472.2,2556.57,792483,69120,126316,797045
0.396,0.00123078,229947,-22863.5,4305.23,798303,70745.9,130841,788037
0.398,0.00124254,228957,-22254.7,6053.88,804123,72371.8,135367,779028
0.4,0.0012543,227966,-21646,7802.54,809943,73997.7,139892,770019
0.402,0.00126606,226976,-21037.3,9551.2,815763,75623.6,144417,761011
0.404,0.00127782,225986,-20428.6,11299.9,821583,77249.5,148943,752002
0.406,0.00128957,224996,-19819.8,13048.5,827403,78875.4,153468,742994
0.408,0.00130133,224005,-19211.1,14797.1,833223,80501.3,157994,733985
0.41,0.0013132,217582,-17732.1,16016.2,827466,81581.2,158388,736190
0.412,0.00132539,205759,-15987.3,15172.3,797009,79836,151395,756625
0.414,0.00133757,193935,-14242.4,14328.3,766552,78090.7,144401,777060
0.416,0.00134975,182112,-12497.6,13484.3,736095,76345.5,137408,797495
0.418,0.00136194,170288,-10752.7,12640.3,705638,74600.3,130415,817931
0.42,0.00137412,158465,-9007.92,11796.4,675182,72855,123422,838365
0.422,0.00138631,146642,-7263.07,10952.4,644725,71109.8,116429,858801
0.424,0.00139849,134818,-5518.22,10108.4,614269,69364.6,109435,879236
0.426,0.00141068,122994,-3773.37,9264.44,583812,67619.3,102442,899671
0.428,0.00142286,111171,-2028.52,8420.46,553355,65874.1,95448.8,920106
0.43,0.00143505,99347.4,-283.672,7576.49,522898,64128.8,88455.5,940541
0.432,0.00144721,91694.3,-706.326,6083.29,493462,61760.9,84691.8,949987
0.434,0.00145934,87659.4,-3009.51,4026.85,464911,58852.8,83730,949899
0.436,0.00147147,83624.5,-5312.73,1970.38,436360,55944.7,82768.3,949810
0.438,0.0014836,79589.5,-7615.96,-86.0919,407809,53036.5,81806.5,949722
0.44,0.00149573,75554.6,-9919.18,-2142.56,379258,50128.4,80844.8,949634
0.442,0.00150786,71519.7,-12222.4,-4199.03,350706,47220.2,79883,949545
0.444,0.00152029,74193.7,-20368.6,-5943.75,337658,43014.7,81679.4,946167
0.446,0.00153297,82370.8,-33307.4,-7432.74,337326,37745,85738.2,940091
0.448,0.00154565,90547.9,-46246.2,-8921.73,336994,32475.4,89796.9,934014
0.45,0.00155833,98724.8,-59184.8,-10410.7,336661,27205.8,93855.6,927938
0.452,0.00157149,105988,-58451.4,-8144.9,361618,27369,99495.6,916565
0.454,0.00158469,113180,-56661.4,-5588.92,388529,27952.1,105258,904782
0.456,0.0015979,120372,-54871.4,-3032.93,415441,28535.2,111020,893000
0.458,0.0016111,127565,-53081.5,-476.955,442352,29118.3,116782,881218
0.46,0.00162431,134757,-51291.5,2079.03,469263,29701.3,122545,869435
0.462,0.00163751,141949,-49501.5,4635.01,496175,30284.4,128307,857653
0.464,0.00165072,149142,-47711.6,7190.95,523086,30867.5,134069,845871
0.466,0.00166392,156334,-45921.6,9746.93,549997,31450.6,139831,834089
0.468,0.00167713,163526,-44131.6,12302.9,576908,32033.7,145593,822306
0.47,0.00169033,170719,-42341.6,14858.9,603820,32616.8,151356,810524
0.472,0.00170354,177911,-40551.7,17414.9,630731,33199.9,157118,798742
0.474,0.00171675,185103,-38761.7,19970.8,657642,33782.9,162880,786959
0.476,0.00172995,192296,-36971.7,22526.8,684553,34366,168642,775177
0.478,0.00174312,198724,-32280.5,25363.2,708823,35365.1,174872,760621
0.48,0.00175623,204140,-23747.3,28571,729594,36915.1,181722,742391
0.482,0.00176933,209556,-15214.2,31778.8,750365,38465.2,188571,724162
0.484,0.00178244,214972,-6680.99,34986.7,771136,40015.2,195421,705932
0.486,0.00179555,220387,1852.17,38194.5,791908,41565.2,202270,687703
0.488,0.0018088,221030,10588.6,40405.7,805296,41214.2,204334,676551
0.49,0.00182239,210732,19790.8,40332.5,801762,36505.6,195431,681621
0.492,0.00183599,200434,28993,40259.3,798227,31797,186527,686692
0.494,0.00184958,190136,38195.1,40186.2,794693,27088.5,177623,691763
0.496,0.00186317,179838,47397.3,40113,791158,22379.9,168719,696834
0.498,0.00187676,169540,56599.6,40039.8,787624,17671.3,159815,701904
0.5,0.00189057,161091,60771.6,39488.6,784098,14988.3,150598,706726
0.502,0.00190454,154421,60055.5,37956.6,780745,13359.2,141299,712515
0.504,0.00191845,149548,54109.3,32518.4,778501,7797.52,133154,726039
0.506,0.00193235,145038,48531.4,27391.6,776001,2627.73,125441,738680
0.508,0.00194615,143558,46037.8,24871.7,771365,738.872,121349,743931
0.51,0.00195996,142078,43544.2,22351.8,766729,-1149.93,117256,749181
0.512,0.00197376,140599,41050.5,19831.8,762093,-3038.79,113164,754432
0.514,0.00198757,139119,38556.9,17312,757457,-4927.59,109071,759683
0.516,0.00200137,137639,36063.3,14792.1,752821,-6816.39,104979,764933
0.518,0.00201518,136159,33569.7,12272.2,748185,-8705.24,100886,770184
0.52,0.00202899,134679,31076.1,9752.3,743549,-10594,96794,775435
0.522,0.00204279,133199,28582.4,7232.36,738913,-12482.9,92701.5,780686
0.524,0.0020566,131720,26088.8,4712.49,734277,-14371.7,88609,785936
0.526,0.00207041,130240,23595.1,2192.55,729641,-16260.6,84516.5,791187
0.528,0.0020843,128836,22064.6,822.765,726162,-16828.4,81255.2,796554
0.53,0.00209853,127753,24591.1,4297.72,727558,-11832,81495.1,802410
