"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.202841,0.000642719,329699,58897,238171,1.05137e+06,292517,170094,1.80051e+06
0.204652,0.00065362,358742,63808.4,233463,1.16237e+06,295350,181376,1.8867e+06
0.206463,0.000664521,387785,68719.7,228754,1.27337e+06,298183,192659,1.97289e+06
0.208274,0.000675423,416827,73631.1,224045,1.38437e+06,301016,203942,2.05908e+06
0.210085,0.000686326,445871,78542.5,219336,1.49537e+06,303848,215225,2.14527e+06
0.211896,0.000697229,474913,83453.9,214627,1.60638e+06,306681,226507,2.23146e+06
0.213707,0.000708132,503956,88365.2,209918,1.71738e+06,309514,237790,2.31765e+06
0.215518,0.000719036,532999,93276.6,205209,1.82838e+06,312347,249072,2.40384e+06
0.217329,0.000729941,562042,98188,200500,1.93938e+06,315179,260355,2.49003e+06
0.21914,0.000740771,570279,100549,199756,1.98562e+06,312711,262662,2.4556e+06
0.220951,0.000751542,561609,100838,202234,1.97924e+06,305936,257676,2.32315e+06
0.222762,0.000762315,552939,101126,204712,1.97285e+06,299161,252689,2.1907e+06
0.224574,0.000773089,544269,101415,207190,1.96646e+06,292386,247703,2.05826e+06
0.226385,0.000783864,535599,101703,209668,1.96008e+06,285610,242716,1.92581e+06
0.228196,0.000794641,526929,101992,212146,1.95369e+06,278835,237730,1.79336e+06
0.230007,0.000806275,528352,111587,206572,1.96138e+06,266848,229678,1.79031e+06
0.231818,0.000818449,525215,124659,201688,1.95298e+06,250216,218704,1.79099e+06
0.233629,0.000830624,522080,137730,196803,1.94458e+06,233583,207731,1.79167e+06
0.23544,0.000842801,518944,150802,191918,1.93619e+06,216951,196758,1.79236e+06
0.237251,0.000854979,515808,163873,187034,1.92779e+06,200318,185784,1.79304e+06
0.239062,0.000867158,512672,176945,182149,1.91939e+06,183686,174811,1.79372e+06
0.240873,0.000879339,509536,190016,177264,1.911e+06,167054,163837,1.7944e+06
0.242684,0.000891809,498503,192186,173459,1.86685e+06,161475,157725,1.7892e+06
0.244495,0.000904826,507204,190813,163878,1.86494e+06,160720,166863,1.82236e+06
0.246306,0.000917865,518084,190011,153755,1.86916e+06,159483,176829,1.85901e+06
0.248118,0.000930907,528964,189209,143632,1.87339e+06,158245,186794,1.89567e+06
