"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
0, 1.000080000000000e+00, 7.697936770445155e-20, 1.257210000000000e-03, 1.277645888143412e+00, 2.197417882210010e+02, -3.532368570232450e+00, -2.862399663946659e+01, 2.848941656140868e+05, 1.062687964644670e+05, 2.889341348284993e+02, 5.083342313424229e-01, 1.239148636619890e-01
1, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.471183201099099e+00, 7.881230887409086e+01, 1.484504415167848e+01, 1.183214340605649e+00, 3.223702415073888e+05, 1.280735412984496e+05, 3.024100730888156e+02, 1.561654346877459e-01, 6.704446414769275e-01
2, 1.200032000000000e+00, 1.600000000000000e+00, 5.028840000000000e-04, 1.218409001100553e+00, 2.346475726359828e+02, 9.866101669232478e+00, 4.461898194026323e+01, 2.731537220023404e+05, 9.988078383177187e+04, 2.847688198116687e+02, 5.791589232430246e-01, -3.619887082137874e-02
3, 8.000000000000000e-01, 1.600000000000000e+00, 0.000000000000000e+00, 1.339648478576720e+00, 2.493252497873326e+02, 1.336741512750816e+02, 2.053544560230714e+01, 3.015515786608424e+05, 1.086094860462209e+05, 2.816310248506946e+02, 6.284624259731305e-01, 1.825835876846607e-01
4, 1.100016000244732e+00, 1.620000002267933e+00, 2.514437592683290e-04, 1.252284306451867e+00, 2.871007730568921e+02, -6.455279402760787e+00, 7.067117805165971e+01, 2.838397170015171e+05, 9.956734315941828e+04, 2.761961196486812e+02, 7.078448709409891e-01, -4.405517284755963e-02
5, 8.999999985504356e-01, 1.620000009924929e+00, 3.270980283186452e-09, 1.162555077612649e+00, 2.916933337944028e+02, 1.709536132038100e+01, 6.031123286933223e+01, 2.651784416399098e+05, 9.075774569203895e+04, 2.711900523245300e+02, 7.762796883447483e-01, -2.648652480465213e-01
6, 1.000000000000000e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.284433614633422e+00, 3.189237465707537e+02, -7.973540253335232e-02, 7.114246482338792e+00, 2.922635774682518e+05, 1.010598514527733e+05, 2.733194794192902e+02, 7.483171876523291e-01, -6.645873533815939e-03
7, 0.000000000000000e+00, 1.000000000000000e+01, 0.000000000000000e+00, 1.288717552618564e+00, 3.204951560598560e+02, 3.719733403825086e-02, 1.122497775658156e+01, 2.932445700000720e+05, 1.013372870175396e+05, 2.731587531694239e+02, 7.499980798945145e-01, 3.079706282750637e-04
8, 0.000000000000000e+00, 0.000000000000000e+00, 1.000000000000000e+01, 1.288234485492939e+00, 3.204894205422339e+02, -1.885096906717249e-03, 1.109414372812063e+01, 2.931281661975827e+05, 1.012857648772403e+05, 2.731222512005990e+02, 7.503053827532323e-01, -9.834172831485397e-04
9, -1.000000000000000e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.288666144491902e+00, 3.204572820081227e+02, -4.934992317619313e-06, 1.119168659025059e+01, 2.932234130881318e+05, 1.013320711167970e+05, 2.731555899254811e+02, 7.499410899404290e-01, 1.772355476480090e-04
10, 0.000000000000000e+00, 0.000000000000000e+00, -1.000000000000000e+01, 1.289103789233417e+00, 3.204957117465467e+02, 9.472519715418979e-04, 1.103613570604385e+01, 2.933381456363847e+05, 1.013800964748651e+05, 2.731922703802129e+02, 7.497133431018191e-01, 1.380977598942483e-03
11, 9.521556971657341e-01, 6.687099015355998e-19, 1.092122214535876e-02, 1.330226742050877e+00, 2.868436735973642e+02, 1.163351272407249e+00, -5.265657175731442e+01, 3.000349733341617e+05, 1.072261903322529e+05, 2.800133864542474e+02, 6.526321241069741e-01, 1.479116708627286e-01
12, 9.041106668360877e-01, 1.222527925342692e-18, 1.996605556596701e-02, 1.275243805471031e+00, 3.021133167226739e+02, 6.656391767891811e-01, -5.325922135852724e+01, 2.894143792004047e+05, 1.010063082744918e+05, 2.751432530972685e+02, 7.224066335897644e-01, -7.987918192099279e-03
13, 8.559577563153723e-01, 1.740036499214615e-18, 2.841789108448474e-02, 1.228678931717439e+00, 3.035081115542100e+02, -6.750896371772239e-01, -5.094063233173814e+01, 2.796999762921444e+05, 9.646301296435921e+04, 2.727256612907654e+02, 7.555099581136167e-01, -1.218643334081400e-01
14, 8.077072363409834e-01, 2.222261224524003e-18, 3.629347859559334e-02, 1.199568382577224e+00, 3.090157276039247e+02, -4.446799356193627e-01, -4.815312090879637e+01, 2.739762787631046e+05, 9.328303923093175e+04, 2.701352562427018e+02, 7.901562235205608e-01, -2.015694779177359e-01
15, 7.593673328406867e-01, 2.669669100250919e-18, 4.360044502330160e-02, 1.171447815895375e+00, 3.118213271536385e+02, -3.705113311683985e-01, -4.481512478458366e+01, 2.682982813863063e+05, 9.037599311521690e+04, 2.679993420856858e+02, 8.182644670049188e-01, -2.744337686863809e-01
16, 7.109446250167466e-01, 3.082139565523140e-18, 5.033682139412104e-02, 1.149416203351857e+00, 3.178985550658052e+02, -1.232182846033603e-01, -4.154944023519135e+01, 2.641650690140040e+05, 8.778114618844523e+04, 2.652940589295520e+02, 8.530282089629683e-01, -3.394728748602858e-01
