"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
150, 3.345561861413926e-01, 1.175186653708911e-02, -9.797699144261262e-05, 4.519538848499550e-03, 9.792409294511388e+04, 3.571715244140979e+04, 1.149225364001173e+05, 2.381143862461413e+05
151, 3.236084648859458e-01, 2.848484668563251e-02, -4.347753179011940e-04, 4.289964510713963e-03, -1.417809856891702e+05, 4.448931679868736e+04, 1.094147894684527e+05, 2.873725982180995e+05
152, 3.143303878446695e-01, 1.091172861632015e-02, -7.958079275913866e-05, 4.101759473643379e-03, 1.148263104596588e+05, 3.863150191731940e+04, 1.250406010253535e+05, 2.614311696564322e+05
153, 3.032408532210827e-01, 2.754866912925832e-02, -4.073070139272600e-04, 3.873786596452122e-03, -1.499293277845042e+05, 4.691894918975308e+04, 1.184279528391503e+05, 3.079772137714443e+05
154, 2.939539767717528e-01, 1.001939063924226e-02, -6.113958555822253e-05, 3.689049574501350e-03, 1.297024470216586e+05, 4.100694457945692e+04, 1.362596705481114e+05, 2.865897475922579e+05
155, 2.828296347109930e-01, 2.713220734740742e-02, -3.901664100005644e-04, 3.465364732526040e-03, -1.618536421678953e+05, 5.075033065567031e+04, 1.280063594741503e+05, 3.327806507651323e+05
156, 2.733885986292580e-01, 9.103913709920631e-03, -4.329016505341398e-05, 3.281702991235185e-03, 1.470733557914534e+05, 4.339569280641822e+04, 1.482965770492383e+05, 3.141919108763325e+05
157, 2.624180698607566e-01, 2.586783501818393e-02, -3.570188071051074e-04, 3.066596932857289e-03, -1.759252169274410e+05, 5.635117937563732e+04, 1.402735150365306e+05, 3.642237778651469e+05
158, 2.529513835064207e-01, 8.525498647222548e-03, -3.298338641782016e-05, 2.886891197103399e-03, 1.629238717611347e+05, 4.594224133384456e+04, 1.622652810512727e+05, 3.449707054171718e+05
159, 2.420041412463820e-01, 2.497529745393339e-02, -3.309764921965768e-04, 2.678438702795577e-03, -1.969708635036211e+05, 5.839079590264196e+04, 1.523872200303611e+05, 3.976141803420083e+05
160, 2.324783599824982e-01, 7.702710819772898e-03, -1.928904358149206e-05, 2.502726031230397e-03, 1.840169428947131e+05, 4.904887795555352e+04, 1.785676059203522e+05, 3.817878181528662e+05
161, 2.215823702425378e-01, 2.397561795711019e-02, -3.032808431503196e-04, 2.302053368115780e-03, -2.198194026718096e+05, 6.358611147913011e+04, 1.669766735427732e+05, 4.379994560279704e+05
162, 2.121325115698451e-01, 6.410467661081484e-03, 1.059128101419677e-06, 2.133522564558804e-03, 2.104169703836254e+05, 5.078054938253351e+04, 1.977667157085158e+05, 4.265330963460742e+05
163, 2.011663454080357e-01, 2.296567656220408e-02, -2.754753961523826e-04, 1.939249839120818e-03, -2.507689259877125e+05, 6.576414868509494e+04, 1.819197778750120e+05, 4.822576175553848e+05
