"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
319, 1.253255727241120e+00, 1.202973839625858e-01, 1.307820034457305e+00, 3.013550448056400e+02, -7.451815624390641e-01, 2.957967737550272e+05, 1.044306490758597e+05, 2.773853903967435e+02, 6.891722697177267e-01, 7.784221793577249e-02
320, 1.217714420316353e+00, 2.693680755657371e-02, 1.298359992530228e+00, 2.859178020433898e+02, 2.284517448968563e+00, 2.940873652031997e+05, 1.050414883321735e+05, 2.810407748085175e+02, 6.543544281771543e-01, 9.315273156826880e-02
321, 1.321197242955979e+00, 4.040658844390504e-02, 1.294189522921452e+00, 2.926906335721291e+02, 2.892852219651385e+00, 2.933374835729547e+05, 1.040948652937884e+05, 2.794055445459256e+02, 6.739884041513098e-01, 6.942589216784585e-02
322, 1.251874962033647e+00, 2.955385151558524e-01, 1.307101512133975e+00, 3.177763110955602e+02, -1.227090924170386e+00, 2.969176677228356e+05, 1.033155832207125e+05, 2.745744401612172e+02, 7.308414404552953e-01, 4.989340685347837e-02
323, 1.276382482541252e+00, -5.789515392772426e-02, 1.305419717883486e+00, 2.986056548222711e+02, 5.938956799331277e+00, 2.956619695996516e+05, 1.045985918911239e+05, 2.783423323269446e+02, 6.830962276838932e-01, 8.205165722115677e-02
324, 1.165463875263074e+00, -5.877571600913978e-02, 1.318720395644752e+00, 2.962731628148643e+02, 6.889339018686120e+00, 2.982670477582188e+05, 1.059870508967000e+05, 2.791924546832307e+02, 6.699508059714510e-01, 1.168529904906021e-01
325, 1.228257854529899e+00, -1.595451231800638e-01, 1.320354864775068e+00, 3.119586194917993e+02, 7.618752438345043e+00, 2.989527316350035e+05, 1.048310844157942e+05, 2.758055496461540e+02, 7.088789440100918e-01, 8.787901676235441e-02
326, 1.099896052824287e+00, -1.489944481956527e-01, 1.334759002278757e+00, 3.099611294828566e+02, 1.057391318037350e+01, 3.019177145331694e+05, 1.063543402515568e+05, 2.767935408945880e+02, 6.956915610867033e-01, 1.260589945521977e-01
327, 1.177260102934472e+00, -2.668208587011259e-01, 1.320377349257850e+00, 3.150666456660277e+02, 9.867726994846718e+00, 2.994304053704216e+05, 1.047212582072403e+05, 2.755119104390754e+02, 7.164482901467654e-01, 8.512625382858947e-02
328, 1.057366521518826e+00, -2.702007255808535e-01, 1.323363251823311e+00, 3.137276136395458e+02, 1.390706138821534e+01, 3.000252425959816e+05, 1.051058866062918e+05, 2.758999117399836e+02, 7.116426220865304e-01, 9.476685614131526e-02
329, 8.520352594749225e-01, 2.155168283337814e-01, 1.261020214018669e+00, 3.240032909771152e+02, -2.318973010973370e+01, 2.874243358955968e+05, 9.823472964165272e+04, 2.706117177955647e+02, 7.800121664325080e-01, -7.745675471989223e-02
330, -3.957206389911769e-01, 1.119173708246697e-01, 1.328520235643589e+00, 3.117812822282805e+02, 1.837004617314533e+01, 3.010795975817488e+05, 1.057470756505205e+05, 2.765055064832441e+02, 7.042393334299185e-01, 1.108380786457649e-01
331, -3.489638232337235e-01, -5.139903894725698e-02, 1.337160536280499e+00, 3.093213891554306e+02, 1.352857251233387e+01, 3.026129309561571e+05, 1.067069173319627e+05, 2.772123759634284e+02, 6.927441199832532e-01, 1.348962396052346e-01
332, 9.303142997788713e-01, 5.476805022195195e-01, 1.265801316014219e+00, 3.242492562567040e+02, -8.544289789852884e+00, 2.887342425158730e+05, 9.887014262384501e+04, 2.713333707029771e+02, 7.749083635855973e-01, -6.153030758087072e-02
333, 4.063873451054325e-01, 2.259574835528726e-01, 9.594928695452337e-01, 3.371067139712269e+02, 4.542111244031810e+00, 2.266380202003897e+05, 6.696319931454546e+04, 2.424365166656402e+02, 1.124097104721143e+00, -8.612688401964017e-01
334, 3.419544183992251e-01, 2.637819377523373e-01, 1.007354275154749e+00, 3.396928641970007e+02, 1.697618141060467e+01, 2.367768467270150e+05, 7.174375764456439e+04, 2.474032940876943e+02, 1.069253992560834e+00, -7.414454943224021e-01
335, 6.493773454715988e-02, 2.239637652576833e-01, 1.219538253611420e+00, 3.270073667846601e+02, 6.282526045020365e+01, 2.799422696466673e+05, 9.379284008486454e+04, 2.671639472402206e+02, 8.321117635801472e-01, -1.887914633364544e-01
336, 1.368596859269007e+00, 1.470062802244146e-01, 1.303182631920327e+00, 3.067230127000858e+02, 1.221615033743072e+00, 2.950787748725789e+05, 1.035929352537145e+05, 2.761394450036172e+02, 7.055342103499876e-01, 5.684515731546114e-02
337, 1.445434918568296e+00, 4.595165300392508e-02, 1.288749009383777e+00, 2.971625935083463e+02, 3.591561294198292e+00, 2.923193792690043e+05, 1.032216684206215e+05, 2.782313879584615e+02, 6.886399762736267e-01, 4.753945888398329e-02
338, 9.943400503794873e-01, -1.690340204894427e-01, 1.332459873225914e+00, 3.101879763120706e+02, 1.763039623206480e+01, 3.014622150132359e+05, 1.060962828646711e+05, 2.765983731684326e+02, 6.983677221141797e-01, 1.195908589518050e-01
339, 9.467450948993555e-01, -2.722375947097784e-01, 1.317515938607555e+00, 3.146025477643187e+02, 1.845029780290684e+01, 2.988645370282634e+05, 1.044696895609680e+05, 2.754469821949864e+02, 7.179111536065234e-01, 7.882075668109904e-02
340, 5.231502528793502e-01, -4.203555053510086e-02, 1.212250682799636e+00, 2.964535348031094e+02, 2.783842756618721e+01, 2.772658431170183e+05, 9.627905303825386e+04, 2.758944504746347e+02, 7.366088445968503e-01, -1.264752370580887e-01
341, 4.619958926958747e-01, -4.896631896818432e-02, 1.197205543518519e+00, 3.010049848784623e+02, 2.576562337359638e+01, 2.742848912903851e+05, 9.446713966609463e+04, 2.741041676046734e+02, 7.592244632154607e-01, -1.718903345630489e-01
342, 5.829614547870643e-01, -3.643328268684341e-02, 1.227078753626071e+00, 2.927684029721137e+02, 2.911129078145776e+01, 2.802025230608731e+05, 9.797257408536345e+04, 2.773547923217856e+02, 7.171469371967052e-01, -8.402760978022912e-02
