"VARIABLE"      , "DRAG"          , "EFFICIENCY"    , "FORCE_X"       , "FORCE_Y"       , "FORCE_Z"       , "LIFT"          , "MOMENT_X"      , "MOMENT_Y"      , "MOMENT_Z"      , "SIDEFORCE"     , "FINDIFF_STEP"  
69              , 8.852599999997768, -3447.1000000024787, 4.23898999999707, -0.3070300000004855, 132.27199999965578, 132.04400000021988, 153.9480000001259, -70.40040000003134, -5.640360000000629, -0.3070300000004855, 1e-07           
70              , 2.9720999999982567, -851.3999999948396, 1.2410600000022782, -0.9126500000004867, 49.62299999966557, 49.549000000204124, 63.972000000078744, -50.67740000003207, -1.939300000000817, -0.9126500000004867, 1e-07           
71              , -37.206399999996364, 17730.900000003658, -19.743569999999476, -4.3027899999936725, -500.71900000003836, -499.7249999999509, -563.7040000000537, 158.87079999998832, 24.145609999999888, -4.3027899999936725, 1e-07           
72              , -3.8893999999844997, 5401.399999982459, -4.17574999999823, -0.6676199999951227, 8.133999999659913, 8.274000000141335, 6.081000000213166, 28.23099999993417, 5.8287399999981675, -0.6676199999951227, 1e-07           
73              , -0.3280999999813461, 1541.7999999911558, -0.9987199999991758, -0.8670300000006292, 19.199999999885975, 19.22300000012367, 19.663999999974813, 24.71889999994259, 1.2502800000001313, -0.8670300000006292, 1e-07           
74              , 2.27589999998723, -1445.9999999871798, 1.4229299999998086, -0.9651099999903601, 24.46599999983423, 24.401000000007222, 26.543000000156525, 8.920000000023354, -2.0924300000004297, -0.9651099999903601, 1e-07           
75              , 2.550000000010877, -1536.9999999848005, 1.5448299999984427, -1.083239999991048, 28.830000000090727, 28.758000000239647, 32.448000000240285, -4.961500000011387, -2.2836899999994706, -1.083239999991048, 1e-07           
76              , 2.6859999999878648, -1039.4999999974175, 1.2823099999979133, -1.1309000000001013, 40.24399999968953, 40.17400000000393, 47.7220000000278, -17.87560000007793, -2.038489999999123, -1.1309000000001013, 1e-07           
77              , 4.462800000000489, -1607.9999999973893, 2.0597400000009483, -1.0650399999943827, 68.893999999875 , 68.78000000043461, 85.36100000011704, -36.528700000093565, -3.252240000002106, -1.0650399999943827, 1e-07           
78              , 8.273399999987607, -3473.400000011395, 4.111519999999008, -0.9161099999953348, 119.32599999986415, 119.10900000022818, 151.74300000031505, -65.46209999999664, -6.232830000001133, -0.9161099999953348, 1e-07           
79              , 3.1020999999992194, -1119.6999999896207, 1.4328700000034584, -1.7341400000009388, 47.8539999998473, 47.77500000052726, 68.42900000025854, -48.5218000000065, -2.766040000001975, -1.7341400000009388, 1e-07           
80              , -33.62199999999011, 16439.00000001253, -18.089429999999798, -5.235099999993665, -445.38099999991147, -444.4779999995818, -543.7959999998743, 145.36119999991604, 23.950799999997685, -5.235099999993665, 1e-07           
81              , -3.3408000000081928, 4731.599999985292, -3.641609999998838, -0.7161600000006596, 8.556000000159436, 8.678000000261754, 7.28100000013665, 23.566799999957812, 5.8625399999975505, -0.7161600000006596, 1e-07           
