"PointID","x","y","Displacement_x","Displacement_y","Sxx","Syy","Sxy","Von_Mises_Stress"
91, 8.561440000000000e-01, -1.126750000000000e-02, 3.990643191568452e-04, 2.083219997955012e-02, 5.245515042477786e+04, -7.213367054676852e+02, 1.621068886184267e+04, 6.228069136590449e+04
92, 8.766380000000000e-01, -9.881770000000000e-03, 3.477449764657076e-04, 2.147691725240547e-02, 4.761946856965577e+04, -1.693041879709324e+03, 1.505418348963818e+04, 5.777748219659214e+04
93, 8.971450000000000e-01, -8.484230000000001e-03, 2.954602660518337e-04, 2.212471764133988e-02, 3.951401014465449e+04, -4.719618759891840e+03, 1.296237993226806e+04, 5.127091865862148e+04
94, 9.176680000000000e-01, -7.073410000000000e-03, 2.421146662689006e-04, 2.277571654224692e-02, 3.005061940906334e+04, -6.865327749597723e+03, 1.096144993659008e+04, 4.293484241814029e+04
95, 9.382060000000000e-01, -5.647530000000000e-03, 1.875977827938866e-04, 2.342977676813049e-02, 1.182982602317939e+04, -9.933112164222690e+03, 8.851417896814633e+03, 2.805380319466303e+04
96, 9.587590000000000e-01, -4.204500000000000e-03, 1.317969811648122e-04, 2.408696352472016e-02, 2.960666108770294e+03, -1.027186667669594e+04, 6.354891396546826e+03, 1.834771109882806e+04
97, 9.793290000000000e-01, -2.741940000000000e-03, 7.459157701916282e-05, 2.474693187949730e-02, -5.604621350363362e+03, -1.154144633148179e+04, 1.529993038097908e+03, 6.679027297664245e+03
98, 9.999160000000000e-01, -1.257210000000000e-03, 1.604857730602263e-05, 2.540874145950610e-02, -7.270772953599087e+03, -1.123388171597175e+04, 9.453794455899737e+02, 4.391036352271638e+03
99, 2.965208526196640e-01, -2.451291204343565e-02, 7.560476644453715e-04, 4.693321635389656e-03, 8.304251385948245e+05, 2.334025957188145e+04, 1.213205334977102e+05, 8.427696537845646e+05
100, 3.569550691458233e-01, -2.225937713288704e-02, 7.410818600875287e-04, 6.242475429928998e-03, 6.111221305851303e+05, 2.021826216253112e+04, 9.879907335349958e+04, 6.230669380562839e+05
101, 2.357521292249362e-01, -2.612922374397977e-02, 7.267218177738555e-04, 3.231241729923646e-03, 1.139931905007056e+06, 2.606917135498584e+04, 1.472716990668469e+05, 1.152148429154424e+06
102, 4.175395537093936e-01, -1.978668907414103e-02, 6.991559326189527e-04, 7.866465024553579e-03, 4.462464055844309e+05, 1.742309775820989e+04, 7.793661150652597e+04, 4.562739210030511e+05
103, 1.751367101315091e-01, -2.542483001771199e-02, 6.095535749405504e-04, 1.906211516394622e-03, 1.581358400272034e+06, 2.206418459370877e+04, 1.770479861404325e+05, 1.598994186553976e+06
104, 4.545161237720396e-01, 5.410499663149525e-02, -1.324771763785148e-03, 8.859409337118315e-03, -3.295994320209306e+05, 4.879910682346606e+04, 5.468809797546273e+04, 3.938890788537677e+05
105, 4.984928440317798e-01, -1.590850127774330e-02, 6.027795445546281e-04, 1.011761247755634e-02, 2.937475701210363e+05, 1.413112889647101e+04, 5.211253678798305e+04, 2.984094840399787e+05
106, 3.174663951753988e-01, 6.223768294924557e-02, -1.390228256435554e-03, 5.198975220904144e-03, -7.366648911297678e+05, 5.345196156197352e+04, 4.209718996402963e+04, 7.945900417944924e+05
107, 2.563717303565273e-01, 5.966322547531767e-02, -1.233378683651827e-03, 3.697142258763573e-03, -9.828818841298717e+05, 5.423578812906202e+04, 1.421355566146291e+04, 1.037507188779892e+06
108, 3.756939939814997e-01, 6.148855564182976e-02, -1.444794627407205e-03, 6.713041250604182e-03, -5.400187047313164e+05, 4.867309217442788e+04, 5.135399187098860e+04, 5.975842716039775e+05
109, 1.331764993897024e-01, 4.104774463271259e-02, -5.870651599968360e-04, 1.093345631111288e-03, -1.698547133743428e+06, 7.806627898622755e+04, -1.225811821828503e+04, 1.776782559611594e+06
110, 2.151334798234129e-01, 5.783655425665940e-02, -1.114644190021409e-03, 2.749922076902628e-03, -1.227589707410772e+06, 5.341683388760428e+04, -2.062234392810379e+04, 1.281670348851679e+06
111, 5.390439783578407e-01, -1.368921905163664e-02, 5.389171889863284e-04, 1.127262433264824e-02, 2.464840579838865e+05, 1.062893022970086e+04, 4.057048569555470e+04, 2.494223296463972e+05
112, 4.171750027518464e-01, 5.955074979533879e-02, -1.438167686777883e-03, 7.830559747322177e-03, -4.392178363973701e+05, 4.730478029999868e+04, 5.197156755947874e+04, 4.975021928558834e+05
113, 5.796418763382618e-01, -1.132888697481147e-02, 4.672172599628966e-04, 1.244485179451713e-02, 2.098813464556358e+05, 7.348255216364406e+03, 3.286913709197342e+04, 2.129346701211872e+05
114, 4.579843708690872e-01, -1.795387507594605e-02, 6.569095115511063e-04, 8.981157601092773e-03, 3.613153255424452e+05, 1.547081048729410e+04, 6.490297713365698e+04, 3.694022392419686e+05
115, 1.742940777616075e-01, 5.338799194168506e-02, -9.288430240110487e-04, 1.880944733077139e-03, -1.532640678864389e+06, 5.768646752595046e+04, -6.286162349725796e+04, 1.595288929122522e+06
116, 9.710402222757537e-02, -1.854828260839096e-02, 2.867976019871967e-04, 5.100151615887578e-04, 2.416055184009734e+06, -1.203324663706602e+04, 3.437794622375882e+05, 2.523559133776401e+06
117, 5.189774796231875e-01, 5.374676487811309e-02, -1.368643387607003e-03, 1.067402116141635e-02, -2.688942064105138e+05, 4.288590464859638e+04, 3.954030603212384e+04, 3.216528887737324e+05
