"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
40, 1.793299527616636e-01, 7.242073440464471e-02, 9.348526242479703e-01, 3.057570730621350e+02, 4.444175520465961e+01, 2.190831473093042e+05, 6.721026285843529e+04, 2.497445585890128e+02, 1.041748572944136e+00, -8.550762621691715e-01
41, 1.588568207345041e-01, 6.922269340592808e-02, 9.524917609592982e-01, 3.044948305557113e+02, 5.105570780247465e+01, 2.226506882064558e+05, 6.904460878729250e+04, 2.518095156586847e+02, 1.017515715895382e+00, -8.090988989591406e-01
42, 1.384392929628509e-01, 6.555117846423618e-02, 9.696436928859457e-01, 3.024492974582690e+02, 5.832474653232399e+01, 2.260839351070654e+05, 7.086404468123615e+04, 2.538734892782055e+02, 9.931119472646375e-01, -7.634952515678710e-01
43, 1.180885184695759e-01, 6.134036441034853e-02, 9.905656473698959e-01, 2.995525087467204e+02, 6.648871010203338e+01, 2.302607480772595e+05, 7.309446291819184e+04, 2.563331703197833e+02, 9.637578607062582e-01, -7.075904476933496e-01
44, 9.782428987322267e-02, 5.650465444288082e-02, 1.013956672196867e+00, 2.951071816201836e+02, 7.572938290615278e+01, 2.348769177192277e+05, 7.564166362707841e+04, 2.591464517164115e+02, 9.297667001461192e-01, -6.437455805290150e-01
45, 7.767109074377353e-02, 5.090792986058080e-02, 1.038216387643614e+00, 2.879706413148274e+02, 8.637779676591512e+01, 2.395429954649157e+05, 7.840498718464383e+04, 2.623369111434114e+02, 8.905864863125902e-01, -5.744836551340745e-01
46, 5.766930157634073e-02, 4.432425781344113e-02, 1.055396507354747e+00, 2.768110120036413e+02, 9.908604065879192e+01, 2.425645153062463e+05, 8.064478169849777e+04, 2.654386807522960e+02, 8.517328113859991e-01, -5.183438375242884e-01
47, 3.790390000000000e-02, 3.630690000000000e-02, 1.058622142757088e+00, 2.589802305514594e+02, 1.182606114230566e+02, 2.425076289014131e+05, 8.168949845094708e+04, 2.680580463914097e+02, 8.182308579967533e-01, -4.921583068545685e-01
48, 1.815790000000000e-02, 2.570150000000000e-02, 1.286693812253666e+00, 1.974187452896462e+02, 1.533062507134319e+02, 2.883957446667393e+05, 1.056470570253151e+05, 2.852238142513163e+02, 5.729670467867656e-01, 1.083311400217606e-01
49, 0.000000000000000e+00, 0.000000000000000e+00, 1.663611137806739e+00, 7.289808785291052e+01, -3.196058664452349e+00, 3.643655676576638e+05, 1.451061320453540e+05, 3.029964488865731e+02, 1.255163567491317e-01, 1.097361723396213e+00
50, 2.265850000000000e-02, -2.172400000000000e-02, 1.239892150948042e+00, 2.269445673889930e+02, -1.123494506305731e+02, 2.786099967928128e+05, 1.011001578152633e+05, 2.832510412142248e+02, 6.044856334104984e-01, -5.635605929038573e-03
51, 4.372870000000000e-02, -2.856010000000000e-02, 1.018850821252281e+00, 2.689583657284966e+02, -6.495835571690073e+01, 2.336041472872380e+05, 7.841331739995415e+04, 2.673516200525248e+02, 8.273353828696119e-01, -5.742748606374014e-01
52, 6.475994833200724e-02, -3.274683792435010e-02, 1.054791285322292e+00, 2.804143568941805e+02, -4.807262704622276e+01, 2.416941065466145e+05, 8.132992593765899e+04, 2.678474006126103e+02, 8.209518439654266e-01, -5.011708904592813e-01
53, 8.553536154571025e-02, -3.556160344406927e-02, 1.061076364585890e+00, 2.888848385680329e+02, -3.314698630179520e+01, 2.434900337452755e+05, 8.145876798451913e+04, 2.666826664444144e+02, 8.359084148197887e-01, -4.979415009030252e-01
54, 1.061511615880591e-01, -3.746909117339604e-02, 1.063730421925485e+00, 2.929164307811875e+02, -2.225647404837024e+01, 2.442761711361935e+05, 8.148542040095825e+04, 2.661043186120067e+02, 8.432843195893202e-01, -4.972734656040292e-01
55, 1.266477532304605e-01, -3.872581758065680e-02, 1.071319614626055e+00, 2.949109926364834e+02, -1.428297580374895e+01, 2.459716714562086e+05, 8.211406746709631e+04, 2.662576538968257e+02, 8.413319431350580e-01, -4.815166042421394e-01
56, 1.470643624447325e-01, -3.949288012413098e-02, 1.082852661676418e+00, 2.963798604320192e+02, -8.185838454354887e+00, 2.484671775162600e+05, 8.315049227612175e+04, 2.667466958209198e+02, 8.350897603945949e-01, -4.555389087950560e-01
57, 1.674068325935828e-01, -3.987137863318105e-02, 1.094796452663034e+00, 2.969611066978642e+02, -3.056140284817568e+00, 2.509907883504203e+05, 8.428460093515144e+04, 2.674351240871740e+02, 8.262619324350367e-01, -4.271127952057100e-01
58, 1.876917624474177e-01, -3.993416222642499e-02, 1.106587291220840e+00, 2.971327938256491e+02, 1.057580545431191e+00, 2.534594706197059e+05, 8.542679753532121e+04, 2.681711410736532e+02, 8.167693225614249e-01, -3.984839596534185e-01
59, 2.079327351969953e-01, -3.973682780412095e-02, 1.115990941512811e+00, 2.964147150133779e+02, 4.587847184429283e+00, 2.553684322632194e+05, 8.639765158602362e+04, 2.689334731654933e+02, 8.068753578298508e-01, -3.741497767651976e-01
60, 2.281357241938552e-01, -3.932276724865441e-02, 1.127174398523099e+00, 2.957683456798517e+02, 7.463181796745415e+00, 2.576590320631346e+05, 8.753192340728597e+04, 2.697608663904329e+02, 7.960623737096372e-01, -3.457195735605207e-01
61, 2.483099542295209e-01, -3.872647742501004e-02, 1.138083247451763e+00, 2.948410719888103e+02, 9.861070423396423e+00, 2.598754301793535e+05, 8.865629991673549e+04, 2.706070853489787e+02, 7.849191250643432e-01, -3.175373935548149e-01
62, 2.684588548862465e-01, -3.797705784124084e-02, 1.147322922838860e+00, 2.937291568107533e+02, 1.189210448971290e+01, 2.617326118268559e+05, 8.962871750608918e+04, 2.713720427116845e+02, 7.747690503085356e-01, -2.931640210113977e-01
63, 2.885908014385483e-01, -3.709839368671328e-02, 1.156544118032379e+00, 2.927958440988572e+02, 1.355470847446489e+01, 2.636015292384917e+05, 9.058374024468995e+04, 2.720768788624992e+02, 7.653490415662744e-01, -2.692266454947513e-01
