"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.626,0.00255581,91411,-1689.28,53733.3,405817,96881.7,102998,714515
0.628,0.00257023,88192.2,-631.38,50687.6,400499,95077.8,103695,709930
0.63,0.00258466,84973.5,426.487,47642,395181,93274,104393,705344
0.632,0.00259908,81754.7,1484.39,44596.4,389862,91470.1,105090,700759
0.634,0.0026135,78536,2542.25,41550.8,384544,89666.3,105788,696173
0.636,0.00262801,75882.7,3160.84,39641.1,379321,87551.6,106241,691813
0.638,0.00264271,74628.2,2692.67,40541.6,374330,84668,106089,688008
0.64,0.00265742,73373.8,2224.52,41442.2,369340,81784.5,105937,684204
0.642,0.00267213,72119.3,1756.35,42342.7,364350,78900.9,105785,680399
0.644,0.00268684,70864.9,1288.2,43243.2,359360,76017.4,105634,676594
0.646,0.00270165,69898,1284.65,43120.7,356994,73595.4,104595,672619
0.648,0.00271663,69379.6,2005.49,41403.1,358719,71892.9,102174,668376
0.65,0.0027316,68861.1,2726.34,39685.4,360444,70190.5,99752.5,664134
0.652,0.00274658,68342.6,3447.2,37967.8,362169,68488,97331.2,659891
0.654,0.00276156,67824.1,4168.05,36250.2,363894,66785.5,94909.9,655649
0.656,0.00277653,67305.6,4888.91,34532.5,365619,65083.1,92488.5,651407
0.658,0.00279151,66787.2,5609.76,32814.9,367344,63380.6,90067.2,647164
0.66,0.00280649,66268.7,6330.63,31097.2,369069,61678.1,87645.8,642922
0.662,0.00282147,65750.2,7051.47,29379.6,370794,59975.7,85224.5,638679
0.664,0.00283644,65231.7,7772.31,27662,372519,58273.2,82803.2,634437
0.666,0.00285142,64713.2,8493.18,25944.4,374244,56570.8,80381.8,630195
0.668,0.0028664,64194.8,9214.03,24226.7,375969,54868.3,77960.5,625952
0.67,0.00288138,63676.3,9934.89,22509.1,377694,53165.8,75539.2,621710
0.672,0.00289636,63157.8,10655.7,20791.5,379419,51463.4,73117.9,617467
0.674,0.00291134,62639.3,11376.6,19073.8,381144,49760.9,70696.5,613225
0.676,0.00292632,62120.9,12097.4,17356.2,382869,48058.4,68275.2,608982
0.678,0.0029413,61602.4,12818.3,15638.6,384595,46356,65853.9,604740
