"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.332,0.000954543,338425,-19278.3,-70032.8,987150,99022.6,172028,1.07367e+06
0.334,0.000965462,335253,-20098.6,-68589.8,964078,97311.9,174701,1.09864e+06
0.336,0.000976383,332081,-20918.8,-67146.7,941005,95601.2,177373,1.1236e+06
0.338,0.000987305,328909,-21739.1,-65703.7,917932,93890.5,180046,1.14856e+06
0.34,0.000998228,325737,-22559.4,-64260.7,894860,92179.8,182718,1.17353e+06
0.342,0.00100915,322565,-23379.6,-62817.7,871787,90469,185390,1.19849e+06
0.344,0.00102008,319393,-24199.9,-61374.7,848715,88758.3,188063,1.22345e+06
0.346,0.001031,316221,-25020.1,-59931.7,825643,87047.6,190735,1.24842e+06
0.348,0.00104216,309323,-25165.8,-56454.8,803257,85827.5,189812,1.2568e+06
0.35,0.00105372,295722,-24097.5,-49318,782107,85490.2,182420,1.23533e+06
0.352,0.00106529,282122,-23029.2,-42181.2,760957,85152.9,175027,1.21387e+06
0.354,0.00107686,268521,-21960.9,-35044.4,739807,84815.6,167635,1.1924e+06
0.356,0.00108843,254920,-20892.6,-27907.6,718657,84478.3,160243,1.17094e+06
0.358,0.00109999,241319,-19824.3,-20770.8,697507,84141,152850,1.14947e+06
0.36,0.00111156,227718,-18755.9,-13634,676357,83803.7,145458,1.12801e+06
0.362,0.00112313,214118,-17687.7,-6497.33,655208,83466.4,138066,1.10654e+06
0.364,0.00113491,212427,-17799.6,-4759.92,659774,81142,135825,1.09684e+06
0.366,0.00114673,212927,-18128.6,-4015.77,669071,78452,134533,1.0893e+06
0.368,0.00115855,213427,-18457.7,-3271.62,678368,75762.1,133240,1.08176e+06
0.37,0.00117038,213926,-18786.8,-2527.47,687666,73072.1,131947,1.07422e+06
0.372,0.0011822,214426,-19115.8,-1783.31,696963,70382.1,130655,1.06667e+06
0.374,0.00119403,214926,-19444.9,-1039.16,706260,67692.2,129362,1.05913e+06
0.376,0.00120585,215426,-19773.9,-295.018,715557,65002.3,128070,1.05159e+06
0.378,0.00121768,215926,-20103,449.134,724854,62312.3,126777,1.04405e+06
0.38,0.00122951,216426,-20432,1193.29,734151,59622.3,125485,1.03651e+06
0.382,0.00124136,217715,-20930,1748.05,747034,57621.9,125030,1.02535e+06
0.384,0.00125327,221602,-21984.3,1679.04,771726,57892.6,127334,1.0023e+06
0.386,0.00126519,225489,-23038.7,1610.03,796418,58163.4,129639,979237
0.388,0.0012771,229377,-24093,1541.02,821111,58434.1,131943,956179
