"arc_length","Displacement_Magnitude","Sxx","Sxy","Sxz","Syy","Syz","Szz","Von_Mises_Stress"
0.548,0.00188452,116478,14925.8,16555.2,482383,46538.4,65647.2,567955
0.55,0.00189667,115817,11531.7,15018.7,467088,48252.4,65705.5,558247
0.552,0.00190883,115156,8137.73,13482.3,451793,49966.3,65763.7,548539
0.554,0.00192098,114495,4743.66,11945.8,436498,51680.3,65822,538831
0.556,0.00193327,114449,3434.15,13742.5,433001,52243,65507.8,555570
0.558,0.00194559,114548,2615.9,16324.9,432284,52534.4,65105.9,578542
0.56,0.00195791,114647,1797.67,18907.1,431567,52825.8,64704,601514
0.562,0.00197023,114745,979.436,21489.4,430851,53117.1,64302.1,624485
0.564,0.00198255,114844,161.18,24071.7,430134,53408.5,63900.2,647458
0.566,0.00199487,114943,-657.051,26653.9,429417,53699.9,63498.3,670429
0.568,0.00200719,115042,-1475.31,29236.2,428701,53991.3,63096.3,693402
0.57,0.00201951,115141,-2293.54,31818.5,427984,54282.7,62694.4,716373
0.572,0.00203183,115240,-3111.79,34400.8,427267,54574.1,62292.5,739346
0.574,0.00204427,114407,-3507.65,37351.9,416588,54494,59226.7,747094
0.576,0.0020568,111780,-4237.42,40372.7,411498,54449.2,58942.4,745031
0.578,0.00206935,109003,-5043.49,43372.5,407919,54438.9,59224.2,742963
0.58,0.00208189,106226,-5849.53,46372.3,404340,54428.5,59506,740894
0.582,0.00209443,103449,-6655.6,49372.1,400761,54418.2,59787.8,738826
0.584,0.00210697,100672,-7461.64,52371.8,397182,54407.9,60069.6,736758
0.586,0.00211951,97895.1,-8267.71,55371.7,393603,54397.5,60351.4,734689
0.588,0.00213205,95118.1,-9073.76,58371.4,390024,54387.2,60633.2,732621
0.59,0.00214459,92341,-9879.8,61371.2,386445,54376.8,60915,730553
0.592,0.00215713,89564,-10685.9,64371,382866,54366.5,61196.9,728485
0.594,0.00216967,86786.9,-11491.9,67370.7,379287,54356.2,61478.7,726416
0.596,0.00218238,86187.8,-11951.2,68709.5,378633,55817,63428.6,722544
0.598,0.00219519,87011.1,-12184,68963.4,379888,58238.6,66467.9,717493
0.6,0.002208,87834.4,-12416.9,69217.3,381143,60660.3,69507.3,712442
0.602,0.00222078,88912.3,-12488.6,68510.3,380744,63289.5,71776.4,702434
0.604,0.00223355,90111.6,-12483.5,67345.7,379559,66017.6,73678.6,690064
0.606,0.00224631,91310.8,-12478.5,66181,378373,68745.7,75581,677695
0.608,0.00225908,92510.1,-12473.5,65016.4,377187,71473.8,77483.2,665326
0.61,0.00227184,93709.4,-12468.5,63851.8,376001,74202,79385.5,652956
0.612,0.00228461,94908.6,-12463.4,62687.2,374816,76930,81287.8,640587
0.614,0.00229737,96107.9,-12458.4,61522.5,373630,79658.2,83190.1,628218
0.616,0.00231014,97307.1,-12453.4,60357.9,372444,82386.3,85092.4,615848
0.618,0.0023229,98506.3,-12448.4,59193.3,371259,85114.3,86994.7,603479
0.62,0.00233571,98724.5,-11975.1,57407.6,368734,87783.1,88563.2,595645
0.622,0.00234864,95592.6,-9903.28,53501.3,361637,90249,88992.1,603299
0.624,0.00236157,92460.6,-7831.35,49594.9,354539,92714.9,89421,610952
0.626,0.00237461,89400.6,-6354.18,46352.7,348327,93201.3,89866.1,612491
0.628,0.00238776,86413.1,-5478.06,43781.6,343010,91687,90327.8,607851
0.63,0.00240091,83425.7,-4601.97,41210.5,337694,90172.8,90789.4,603211
0.632,0.00241406,80438.2,-3725.85,38639.4,332377,88658.5,91251,598570
0.634,0.00242721,77450.8,-2849.75,36068.4,327060,87144.2,91712.6,593930
0.636,0.00244043,74998.3,-2314.84,34457.8,321975,85364.9,91979.8,589542
0.638,0.00245382,73869.2,-2623.97,35223.2,317462,82929.9,91765.8,585776
0.64,0.00246722,72740,-2933.1,35988.7,312950,80494.9,91551.9,582010
0.642,0.00248061,71610.9,-3242.23,36754.1,308438,78059.9,91337.9,578244
0.644,0.002494,70481.7,-3551.36,37519.6,303926,75624.9,91124,574478
0.646,0.00250749,69668.2,-3499.85,37423.6,301796,73580.7,90193.7,570760
0.648,0.00252111,69346.8,-2886.06,35984.4,303379,72145.8,88146.7,567119
0.65,0.00253473,69025.4,-2272.27,34545.2,304962,70710.9,86099.6,563478
0.652,0.00254835,68704,-1658.46,33106,306546,69276,84052.5,559837
0.654,0.00256197,68382.7,-1044.67,31666.9,308129,67841.1,82005.5,556196
